Sub,mm2_r,mm2_z
00726-B,0.549152112092789,0.617166515270147
00728-B,0.28022883961899,0.287930396600096
00729-B,0.488095906484325,0.533557688228632
00751-B,0.651666741163219,0.778190270667382
00769-B,0.6460870389299,0.768552624339215
00773-B,-0.360144080522012,-0.377051444742768
00777-B,0.419968426374658,0.4476536880284
00791-B,0.364260028186951,0.381788913173695
00811-B,0.0994728922346333,0.099802943941426
00840-B,0.183109195496546,0.185197865947601
00842-B,0.197043227378532,0.199654468929099
00870-B,0.483245059472537,0.527209407484036
00873-B,0.663042133981968,0.798222959558741
00934-B,0.608576378888073,0.706657213321325
00971-B,0.594138928586135,0.684039050176004
01013-B,0.456305043735762,0.492634683726613
01014-B,0.527802985397761,0.587094861420172
01020-B,0.67238622003324,0.815085672663942
01023-B,0.452992077272895,0.488458462304091
01029-B,0.725359631964153,0.918864150409564
01040-B,0.344092407700944,0.358727180412775
01045-B,0.443530244446955,0.476617064710563
01077-B,0.229010998486422,0.233145475210674
01086-B,0.282578793013427,0.290482443324145
01092-B,0.0115727741698689,0.0115732908551397
01105-B,0.0277174173349776,0.0277245186255125
01153-B,0.306353834443815,0.31651661022440303
01220-B,0.576259777869298,0.656844753348518
01291-B,-0.189143096408479,-0.191448322759748
01313-B,0.413080380058758,0.43931969518747
01314-B,0.749248237336607,0.971238969787601
01319-B,0.620256118520241,0.725421242102617
01328-B,0.487439063837277,0.532695783659445
01341-B,0.507219883545331,0.55897951640331
01357-B,0.703063667218702,0.873333158605983
01387-B,0.77236192829959,1.02615569795775
01392-B,0.199951311254317,0.202681837125065
01403-B,0.111054710113327,0.111514670009128
01427-B,0.364433441357093,0.38198887037132
01438-B,0.236882480346242,0.241468660777901
01440-B,0.549832558151529,0.618141285263703
01443-B,0.665169332028542,0.80202858143532
01445-B,0.687128935308073,0.842496168299505
01454-B,0.569045988304706,0.646110839939378
01467-B,0.392247913197166,0.414453938377089
01480-B,-0.00205259120503075,-0.00205259408764961
01495-B,0.674905366515685,0.81969781258186
01519-B,0.488682080471556,0.534327474656337
01544-B,0.578273831221709,0.659865401322262
01569-B,0.477226851151472,0.519387119857749
01583-B,0.394219133205726,0.416785730831894
01587-B,0.588568664248101,0.675473267861313
01607-B,0.481983439641413,0.525564709954944
01609-B,0.664951687023488,0.801638322961916
01612-B,0.255473013430978,0.261259292155417
01614-B,0.254638499036185,0.260366712305796
01638-B,0.384648925807394,0.405504473019797
01662-B,0.36021899907526,0.377137531379278
01673-B,0.170064459619207,0.171733042191433
01682-B,0.686519314483468,0.841342178932592
01698-B,0.561626363213153,0.635205749468879
01730-B,0.736407037387516,0.942583615613646
01732-B,0.357967929487219,0.374553217669468
01734-B,0.453953630073573,0.489668933778626
01740-B,0.545243306388055,0.611587060091762
01748-B,0.47686239632956,0.518915289950189
01753-B,0.590748894548263,0.678815634887645
01754-B,0.4969347628672,0.545227473556018
01787-B,0.464121924445793,0.502552154282199
01876-B,0.613579582504746,0.714642195964079
01880-B,0.725756182162518,0.919701521525028
01882-B,0.536246356673998,0.598871909593518
01898-B,0.511630771660284,0.564936296533272
01937-B,0.364068891089931,0.381568552821395
01961-B,0.0947737007432439,0.0950589940177273
01970-B,0.626746980829527,0.736040528582562
01986-B,0.608239911153979,0.706123001453935
01989-B,0.67533748838224,0.820491846282192
01999-B,-0.0572677573623933,-0.0573304858798815
02000-B,0.573612519293391,0.652890355448157
02009-B,0.634399303057623,0.748744435603339
02036-B,0.634779616158519,0.749381160092735
02063-B,0.520160954538106,0.576560386831584
02068-B,0.746271146588135,0.964485914818236
02070-B,0.579579016860873,0.661828547708364
02089-B,0.660362377643091,0.793455962342591
02099-B,0.495053525657029,0.542732428020562
02111-B,0.276023661717871,0.283372648738978
02113-B,0.386946610424032,0.408203949514578
02122-B,0.63669834015378,0.752601388174675
02123-B,0.462924334070052,0.501026845248191
02127-B,0.477106242631532,0.519230954335473
02129-B,0.436900611520044,0.468393786773164
02132-B,0.363597959308626,0.381025770319863
02135-B,0.361172698229493,0.378233865355962
02138-B,0.391645894565455,0.413742649879689
02152-B,0.747402309005153,0.967043750168963
02156-B,0.624993514076865,0.733157890901346
02160-B,0.378529725724146,0.398342356622111
02182-B,-0.00601688667629473,-0.00601695928750485
02210-B,0.475279582826374,0.516868608232655
02211-B,0.573214855012148,0.652297884897207
02228-B,0.0346143507797958,0.0346281851592223
02229-B,0.0267661230803434,0.026772517805693
02243-B,0.438178072028044,0.469973709096476
02247-B,0.594260094832931,0.684226345278403
02255-B,0.500359078755769,0.549785030683622
