Item,Value,FamId,is_repeated
sc162,NA,02123,2
sc015,9,02123,1
sc020,1,02123,1
sc194,NA,02123,2
sc065,7,02123,1
sc002,NA,02123,2
sc074,1,02123,1
sc050,7,02123,1
sc161,NA,02123,2
sc075,8,02123,2
sc001,1,02123,1
sc184,5,02123,1
sc089,1,02123,2
sc002,5,02123,1
sc053,5,02123,1
sc004,NA,02123,2
sc047,7,02123,1
sc074,NA,02123,2
sc189,9,02123,2
sc051,1,02123,2
sc020,NA,02123,2
sc055,1,02123,1
sc170,1,02123,2
sc015,NA,02123,2
sc025,6,02123,1
sc051,1,02123,1
sc008,9,02123,1
sc034,7,02123,1
sc004,8,02123,1
sc103,6,02123,2
sc050,7,02123,2
sc053,7,02123,2
sc049,9,02123,1
sc080,9,02123,2
sc146,NA,02123,2
sc122,1,02123,2
sc143,9,02123,1
sc184,NA,02123,2
sc048,1,02123,2
sc048,1,02123,1
sc013,9,02123,2
sc108,1,02123,2
sc085,1,02123,1
sc161,9,02123,1
sc122,2,02123,1
sc025,5,02123,2
sc108,1,02123,1
sc088,2,02123,1
sc149,1,02123,1
sc034,NA,02123,2
sc116,NA,02123,2
sc089,1,02123,1
sc001,1,02123,2
sc143,9,02123,2
sc165,7,02123,1
sc055,NA,02123,2
sc146,4,02123,1
sc088,1,02123,2
sc151,7,02123,1
sc079,1,02123,2
sc013,9,02123,1
sc116,2,02123,1
sc080,9,02123,1
sc188,5,02123,1
sc198,1,02123,1
sc103,7,02123,1
sc176,5,02123,1
sc008,NA,02123,2
sc176,NA,02123,2
sc032,7,02123,1
sc120,NA,02123,2
sc079,4,02123,1
sc164,1,02123,2
sc047,NA,02123,2
sc049,NA,02123,2
sc085,NA,02123,2
sc115,9,02123,1
sc164,1,02123,1
sc151,NA,02123,2
sc194,8,02123,1
sc188,6,02123,2
sc021,9,02123,1
sc046,3,02123,1
sc082,4,02123,1
sc120,4,02123,1
sc189,9,02123,1
sc021,NA,02123,2
sc165,7,02123,2
sc046,NA,02123,2
sc170,1,02123,1
sc115,NA,02123,2
sc162,1,02123,1
sc142,NA,02123,2
sc198,1,02123,2
sc142,1,02123,1
sc032,NA,02123,2
sc149,1,02123,2
sc082,NA,02123,2
sc151,9,02124,1
sc082,NA,02124,2
sc053,7,02124,1
sc065,5,02124,1
sc001,2,02124,1
sc080,3,02124,2
sc015,NA,02124,2
sc050,4,02124,1
sc051,1,02124,1
sc075,3,02124,1
sc075,5,02124,2
sc015,5,02124,1
sc032,NA,02124,2
sc184,1,02124,1
sc085,NA,02124,2
sc103,3,02124,2
sc046,NA,02124,2
sc161,7,02124,1
sc053,6,02124,2
sc115,NA,02124,2
sc013,4,02124,2
sc055,NA,02124,2
sc004,NA,02124,2
sc025,5,02124,2
sc108,2,02124,2
sc025,2,02124,1
sc151,NA,02124,2
sc089,2,02124,2
sc049,7,02124,1
sc176,NA,02124,2
sc108,2,02124,1
sc004,4,02124,1
sc050,4,02124,2
sc122,2,02124,1
sc194,9,02124,1
sc088,2,02124,2
sc146,3,02124,1
sc198,1,02124,1
sc021,NA,02124,2
sc008,3,02124,1
sc008,NA,02124,2
sc074,NA,02124,2
sc122,3,02124,2
sc020,NA,02124,2
sc088,2,02124,1
sc065,5,02124,2
sc034,9,02124,1
sc116,1,02124,1
sc170,1,02124,2
sc176,3,02124,1
sc048,1,02124,1
sc165,8,02124,1
sc120,NA,02124,2
sc142,NA,02124,2
sc002,NA,02124,2
sc079,3,02124,2
sc001,2,02124,2
sc142,1,02124,1
sc051,1,02124,2
sc162,NA,02124,2
sc143,7,02124,2
sc013,4,02124,1
sc047,NA,02124,2
sc164,4,02124,2
sc194,NA,02124,2
sc116,NA,02124,2
sc079,2,02124,1
sc080,3,02124,1
sc002,9,02124,1
sc089,1,02124,1
sc020,1,02124,1
sc047,8,02124,1
sc032,5,02124,1
sc198,2,02124,2
sc143,8,02124,1
sc149,4,02124,2
sc162,1,02124,1
sc048,1,02124,2
sc049,NA,02124,2
sc055,1,02124,1
sc188,2,02124,1
sc103,2,02124,1
sc149,3,02124,1
sc161,NA,02124,2
sc115,6,02124,1
sc189,4,02124,2
sc120,5,02124,1
sc046,8,02124,1
sc165,8,02124,2
sc146,NA,02124,2
sc188,2,02124,2
sc034,NA,02124,2
sc164,2,02124,1
sc170,1,02124,1
sc085,2,02124,1
sc189,3,02124,1
sc184,NA,02124,2
sc074,2,02124,1
sc082,3,02124,1
sc021,3,02124,1
sc082,6,02131,1
sc065,8,02131,1
sc115,9,02131,1
sc075,7,02131,2
sc034,8,02131,1
sc053,9,02131,1
sc013,9,02131,2
sc116,2,02131,1
sc050,8,02131,2
sc047,8,02131,1
sc184,NA,02131,2
sc032,9,02131,1
sc025,8,02131,2
sc082,NA,02131,2
sc002,NA,02131,2
sc080,6,02131,2
sc015,NA,02131,2
sc001,8,02131,1
sc085,7,02131,1
sc034,NA,02131,2
sc051,7,02131,1
sc115,NA,02131,2
sc170,2,02131,2
sc088,2,02131,1
sc162,NA,02131,2
sc103,9,02131,2
sc176,NA,02131,2
sc198,2,02131,1
sc050,8,02131,1
sc108,2,02131,2
sc004,NA,02131,2
sc008,NA,02131,2
sc161,NA,02131,2
sc053,9,02131,2
sc055,1,02131,1
sc151,NA,02131,2
sc074,2,02131,1
sc103,9,02131,1
sc089,2,02131,2
sc142,2,02131,1
sc020,NA,02131,2
sc120,NA,02131,2
sc047,NA,02131,2
sc048,4,02131,1
sc165,8,02131,1
sc046,NA,02131,2
sc194,NA,02131,2
sc149,2,02131,1
sc089,2,02131,1
sc088,2,02131,2
sc122,4,02131,1
sc046,3,02131,1
sc146,NA,02131,2
sc051,6,02131,2
sc146,7,02131,1
sc049,8,02131,1
sc164,2,02131,2
sc075,7,02131,1
sc074,NA,02131,2
sc143,8,02131,2
sc085,NA,02131,2
sc080,7,02131,1
sc198,1,02131,2
sc020,3,02131,1
sc108,3,02131,1
sc021,NA,02131,2
sc004,9,02131,1
sc021,6,02131,1
sc013,9,02131,1
sc001,7,02131,2
sc116,NA,02131,2
sc165,9,02131,2
sc164,6,02131,1
sc188,7,02131,2
sc188,6,02131,1
sc161,9,02131,1
sc079,1,02131,2
sc065,8,02131,2
sc025,4,02131,1
sc032,NA,02131,2
sc049,NA,02131,2
sc079,1,02131,1
sc008,9,02131,1
sc162,3,02131,1
sc142,NA,02131,2
sc143,7,02131,1
sc120,4,02131,1
sc184,9,02131,1
sc015,9,02131,1
sc194,5,02131,1
sc149,2,02131,2
sc176,3,02131,1
sc189,9,02131,2
sc189,9,02131,1
sc122,5,02131,2
sc170,2,02131,1
sc055,NA,02131,2
sc002,9,02131,1
sc151,7,02131,1
sc048,2,02131,2
sc025,1,02132,2
sc085,9,02132,1
sc074,1,02132,1
sc021,9,02132,1
sc004,NA,02132,2
sc162,1,02132,1
sc082,NA,02132,2
sc001,1,02132,1
sc115,9,02132,1
sc013,9,02132,2
sc053,9,02132,1
sc051,1,02132,1
sc194,9,02132,1
sc053,9,02132,2
sc080,9,02132,2
sc116,1,02132,1
sc032,9,02132,1
sc151,NA,02132,2
sc082,9,02132,1
sc020,1,02132,1
sc142,1,02132,1
sc015,9,02132,1
sc120,1,02132,1
sc176,9,02132,1
sc008,NA,02132,2
sc176,NA,02132,2
sc001,1,02132,2
sc161,9,02132,1
sc146,1,02132,1
sc088,1,02132,2
sc103,9,02132,1
sc055,1,02132,1
sc034,9,02132,1
sc170,1,02132,2
sc103,9,02132,2
sc122,9,02132,1
sc002,NA,02132,2
sc048,1,02132,1
sc164,1,02132,2
sc065,1,02132,2
sc080,9,02132,1
sc198,1,02132,1
sc047,9,02132,1
sc020,NA,02132,2
sc050,9,02132,2
sc002,9,02132,1
sc122,9,02132,2
sc079,1,02132,2
sc146,NA,02132,2
sc013,9,02132,1
sc115,NA,02132,2
sc015,NA,02132,2
sc149,1,02132,1
sc165,9,02132,2
sc165,9,02132,1
sc161,NA,02132,2
sc143,9,02132,1
sc050,9,02132,1
sc075,1,02132,2
sc046,9,02132,1
sc089,1,02132,2
sc055,NA,02132,2
sc120,NA,02132,2
sc162,NA,02132,2
sc075,1,02132,1
sc034,NA,02132,2
sc188,9,02132,1
sc143,9,02132,2
sc047,NA,02132,2
sc149,1,02132,2
sc108,1,02132,1
sc116,NA,02132,2
sc089,1,02132,1
sc184,NA,02132,2
sc025,1,02132,1
sc032,NA,02132,2
sc046,NA,02132,2
sc004,9,02132,1
sc184,1,02132,1
sc021,NA,02132,2
sc188,9,02132,2
sc198,1,02132,2
sc065,1,02132,1
sc170,1,02132,1
sc051,9,02132,2
sc085,NA,02132,2
sc189,9,02132,1
sc008,9,02132,1
sc164,1,02132,1
sc079,1,02132,1
sc108,1,02132,2
sc048,1,02132,2
sc088,1,02132,1
sc194,NA,02132,2
sc189,9,02132,2
sc049,9,02132,1
sc151,1,02132,1
sc142,NA,02132,2
sc074,NA,02132,2
sc049,NA,02132,2
sc046,6,02135,1
sc198,3,02135,1
sc074,NA,02135,2
sc013,8,02135,2
sc020,6,02135,1
sc021,NA,02135,2
sc048,1,02135,1
sc013,8,02135,1
sc184,4,02135,1
sc025,5,02135,2
sc075,7,02135,2
sc146,NA,02135,2
sc120,5,02135,1
sc053,6,02135,1
sc055,3,02135,1
sc001,4,02135,2
sc120,NA,02135,2
sc149,6,02135,1
sc049,7,02135,1
sc164,8,02135,2
sc103,6,02135,1
sc165,8,02135,2
sc085,NA,02135,2
sc116,4,02135,1
sc001,7,02135,1
sc116,NA,02135,2
sc165,8,02135,1
sc162,NA,02135,2
sc188,7,02135,1
sc085,7,02135,1
sc170,1,02135,2
sc142,NA,02135,2
sc161,NA,02135,2
sc080,7,02135,2
sc149,6,02135,2
sc146,8,02135,1
sc176,8,02135,1
sc075,8,02135,1
sc115,9,02135,1
sc050,8,02135,1
sc004,7,02135,1
sc032,6,02135,1
sc049,NA,02135,2
sc050,7,02135,2
sc051,3,02135,1
sc025,5,02135,1
sc034,8,02135,1
sc151,NA,02135,2
sc088,4,02135,1
sc015,8,02135,1
sc162,1,02135,1
sc176,NA,02135,2
sc143,7,02135,2
sc034,NA,02135,2
sc142,3,02135,1
sc046,NA,02135,2
sc032,NA,02135,2
sc065,8,02135,2
sc021,5,02135,1
sc122,4,02135,1
sc184,NA,02135,2
sc074,6,02135,1
sc151,9,02135,1
sc079,4,02135,1
sc053,8,02135,2
sc008,9,02135,1
sc048,2,02135,2
sc080,6,02135,1
sc170,1,02135,1
sc051,4,02135,2
sc194,8,02135,1
sc047,NA,02135,2
sc194,NA,02135,2
sc164,9,02135,1
sc079,2,02135,2
sc188,6,02135,2
sc020,NA,02135,2
sc122,4,02135,2
sc089,4,02135,2
sc103,6,02135,2
sc082,NA,02135,2
sc002,8,02135,1
sc115,NA,02135,2
sc189,8,02135,1
sc143,8,02135,1
sc008,NA,02135,2
sc015,NA,02135,2
sc002,NA,02135,2
sc047,8,02135,1
sc108,2,02135,2
sc055,NA,02135,2
sc065,8,02135,1
sc189,8,02135,2
sc108,4,02135,1
sc089,4,02135,1
sc004,NA,02135,2
sc198,2,02135,2
sc088,4,02135,2
sc082,4,02135,1
sc161,9,02135,1
sc082,5,02138,1
sc165,9,02138,2
sc008,7,02138,1
sc161,7,02138,1
sc165,9,02138,1
sc188,5,02138,1
sc198,2,02138,1
sc034,NA,02138,2
sc080,7,02138,2
sc085,NA,02138,2
sc001,3,02138,2
sc013,6,02138,1
sc046,5,02138,1
sc049,7,02138,1
sc074,4,02138,1
sc164,5,02138,2
sc075,6,02138,1
sc103,7,02138,1
sc001,4,02138,1
sc116,2,02138,1
sc170,1,02138,2
sc025,3,02138,1
sc184,4,02138,1
sc149,5,02138,2
sc065,8,02138,2
sc013,6,02138,2
sc151,NA,02138,2
sc075,7,02138,2
sc143,7,02138,2
sc161,NA,02138,2
sc189,8,02138,1
sc164,4,02138,1
sc142,NA,02138,2
sc050,8,02138,2
sc120,NA,02138,2
sc162,NA,02138,2
sc034,7,02138,1
sc015,NA,02138,2
sc115,NA,02138,2
sc115,7,02138,1
sc142,4,02138,1
sc032,7,02138,1
sc146,5,02138,1
sc079,3,02138,1
sc021,NA,02138,2
sc055,NA,02138,2
sc002,NA,02138,2
sc149,5,02138,1
sc085,4,02138,1
sc089,4,02138,2
sc194,5,02138,1
sc051,5,02138,2
sc048,3,02138,2
sc170,1,02138,1
sc198,2,02138,2
sc020,4,02138,1
sc082,NA,02138,2
sc049,NA,02138,2
sc047,7,02138,1
sc194,NA,02138,2
sc025,3,02138,2
sc120,6,02138,1
sc176,6,02138,1
sc103,6,02138,2
sc108,3,02138,2
sc065,7,02138,1
sc151,8,02138,1
sc088,5,02138,1
sc032,NA,02138,2
sc189,7,02138,2
sc184,NA,02138,2
sc074,NA,02138,2
sc008,NA,02138,2
sc176,NA,02138,2
sc020,NA,02138,2
sc122,5,02138,1
sc080,7,02138,1
sc089,3,02138,1
sc053,7,02138,1
sc162,3,02138,1
sc188,5,02138,2
sc015,8,02138,1
sc143,7,02138,1
sc004,NA,02138,2
sc002,6,02138,1
sc021,6,02138,1
sc079,3,02138,2
sc053,8,02138,2
sc048,4,02138,1
sc046,NA,02138,2
sc146,NA,02138,2
sc055,2,02138,1
sc122,5,02138,2
sc051,4,02138,1
sc004,8,02138,1
sc108,2,02138,1
sc116,NA,02138,2
sc088,4,02138,2
sc047,NA,02138,2
sc050,7,02138,1
sc176,7,02152,1
sc013,8,02152,2
sc115,9,02152,1
sc116,1,02152,1
sc165,7,02152,1
sc082,6,02152,1
sc001,2,02152,2
sc050,9,02152,2
sc165,8,02152,2
sc149,2,02152,1
sc055,NA,02152,2
sc116,NA,02152,2
sc002,NA,02152,2
sc176,NA,02152,2
sc034,6,02152,1
sc170,1,02152,2
sc025,3,02152,2
sc198,1,02152,1
sc142,NA,02152,2
sc065,9,02152,2
sc013,8,02152,1
sc048,2,02152,2
sc120,9,02152,1
sc046,8,02152,1
sc162,NA,02152,2
sc189,9,02152,1
sc189,9,02152,2
sc049,6,02152,1
sc080,6,02152,2
sc184,3,02152,1
sc002,8,02152,1
sc146,8,02152,1
sc194,9,02152,1
sc142,3,02152,1
sc074,2,02152,1
sc170,1,02152,1
sc162,1,02152,1
sc015,8,02152,1
sc008,9,02152,1
sc184,NA,02152,2
sc103,7,02152,1
sc151,9,02152,1
sc079,3,02152,2
sc048,3,02152,1
sc089,2,02152,2
sc053,9,02152,1
sc085,NA,02152,2
sc188,2,02152,2
sc088,6,02152,1
sc047,NA,02152,2
sc046,NA,02152,2
sc075,7,02152,1
sc004,6,02152,1
sc164,4,02152,2
sc143,9,02152,2
sc188,6,02152,1
sc015,NA,02152,2
sc103,7,02152,2
sc021,5,02152,1
sc020,4,02152,1
sc108,4,02152,2
sc051,3,02152,2
sc164,4,02152,1
sc047,8,02152,1
sc149,4,02152,2
sc082,NA,02152,2
sc025,3,02152,1
sc049,NA,02152,2
sc001,2,02152,1
sc079,4,02152,1
sc008,NA,02152,2
sc161,NA,02152,2
sc085,3,02152,1
sc053,8,02152,2
sc161,6,02152,1
sc065,9,02152,1
sc032,7,02152,1
sc055,3,02152,1
sc074,NA,02152,2
sc143,9,02152,1
sc020,NA,02152,2
sc051,5,02152,1
sc122,6,02152,1
sc115,NA,02152,2
sc108,3,02152,1
sc120,NA,02152,2
sc146,NA,02152,2
sc075,8,02152,2
sc034,NA,02152,2
sc050,7,02152,1
sc089,1,02152,1
sc198,1,02152,2
sc021,NA,02152,2
sc122,7,02152,2
sc032,NA,02152,2
sc088,4,02152,2
sc004,NA,02152,2
sc194,NA,02152,2
sc080,7,02152,1
sc151,NA,02152,2
sc184,1,02160,1
sc149,1,02160,1
sc047,6,02160,1
sc085,1,02160,1
sc032,7,02160,1
sc046,4,02160,1
sc008,9,02160,1
sc165,9,02160,1
sc162,NA,02160,2
sc002,9,02160,1
sc165,9,02160,2
sc025,3,02160,2
sc020,NA,02160,2
sc001,4,02160,1
sc151,9,02160,1
sc164,2,02160,2
sc053,9,02160,1
sc001,1,02160,2
sc004,9,02160,1
sc088,3,02160,1
sc021,9,02160,1
sc198,1,02160,1
sc015,NA,02160,2
sc189,9,02160,1
sc013,9,02160,2
sc050,9,02160,2
sc184,NA,02160,2
sc089,1,02160,2
sc065,9,02160,2
sc161,8,02160,1
sc176,2,02160,1
sc021,NA,02160,2
sc146,NA,02160,2
sc149,4,02160,2
sc143,9,02160,2
sc120,NA,02160,2
sc055,NA,02160,2
sc080,6,02160,2
sc170,1,02160,2
sc074,NA,02160,2
sc004,NA,02160,2
sc075,9,02160,2
sc108,1,02160,2
sc161,NA,02160,2
sc002,NA,02160,2
sc170,3,02160,1
sc176,NA,02160,2
sc146,4,02160,1
sc116,NA,02160,2
sc048,4,02160,1
sc103,6,02160,1
sc047,NA,02160,2
sc032,NA,02160,2
sc082,NA,02160,2
sc049,7,02160,1
sc115,9,02160,1
sc142,5,02160,1
sc074,1,02160,1
sc151,NA,02160,2
sc164,4,02160,1
sc025,2,02160,1
sc075,8,02160,1
sc188,9,02160,1
sc046,NA,02160,2
sc080,8,02160,1
sc194,NA,02160,2
sc055,3,02160,1
sc049,NA,02160,2
sc053,9,02160,2
sc065,8,02160,1
sc142,NA,02160,2
sc034,5,02160,1
sc034,NA,02160,2
sc013,9,02160,1
sc015,9,02160,1
sc048,2,02160,2
sc079,1,02160,1
sc008,NA,02160,2
sc051,1,02160,2
sc116,1,02160,1
sc120,2,02160,1
sc189,9,02160,2
sc079,2,02160,2
sc020,2,02160,1
sc198,1,02160,2
sc050,8,02160,1
sc051,2,02160,1
sc085,NA,02160,2
sc188,9,02160,2
sc115,NA,02160,2
sc143,9,02160,1
sc122,4,02160,1
sc089,1,02160,1
sc103,7,02160,2
sc162,5,02160,1
sc194,9,02160,1
sc082,2,02160,1
sc108,4,02160,1
sc088,2,02160,2
sc122,2,02160,2
sc115,NA,02182,2
sc001,2,02182,2
sc049,6,02182,1
sc170,1,02182,1
sc021,7,02182,1
sc143,9,02182,2
sc082,NA,02182,2
sc025,6,02182,1
sc149,4,02182,2
sc050,8,02182,2
sc151,9,02182,1
sc075,8,02182,2
sc115,9,02182,1
sc051,3,02182,2
sc194,NA,02182,2
sc194,8,02182,1
sc162,1,02182,1
sc020,2,02182,1
sc161,9,02182,1
sc116,1,02182,1
sc032,NA,02182,2
sc079,3,02182,2
sc176,4,02182,1
sc046,3,02182,1
sc189,9,02182,1
sc198,1,02182,2
sc164,5,02182,1
sc046,NA,02182,2
sc120,NA,02182,2
sc188,6,02182,1
sc151,NA,02182,2
sc149,4,02182,1
sc032,5,02182,1
sc170,1,02182,2
sc120,3,02182,1
sc001,6,02182,1
sc015,6,02182,1
sc184,2,02182,1
sc088,5,02182,1
sc146,3,02182,1
sc021,NA,02182,2
sc075,8,02182,1
sc053,9,02182,1
sc047,NA,02182,2
sc198,1,02182,1
sc048,2,02182,1
sc080,7,02182,2
sc015,NA,02182,2
sc074,NA,02182,2
sc089,3,02182,2
sc142,2,02182,1
sc074,6,02182,1
sc189,9,02182,2
sc085,6,02182,1
sc034,NA,02182,2
sc002,NA,02182,2
sc079,3,02182,1
sc176,NA,02182,2
sc164,5,02182,2
sc013,8,02182,1
sc025,5,02182,2
sc013,8,02182,2
sc082,3,02182,1
sc122,4,02182,1
sc116,NA,02182,2
sc143,9,02182,1
sc049,NA,02182,2
sc065,9,02182,2
sc004,9,02182,1
sc034,7,02182,1
sc165,9,02182,2
sc089,2,02182,1
sc103,7,02182,1
sc002,8,02182,1
sc085,NA,02182,2
sc108,1,02182,2
sc051,4,02182,1
sc053,7,02182,2
sc004,NA,02182,2
sc161,NA,02182,2
sc065,9,02182,1
sc055,4,02182,1
sc008,NA,02182,2
sc080,6,02182,1
sc088,2,02182,2
sc008,9,02182,1
sc188,2,02182,2
sc108,2,02182,1
sc162,NA,02182,2
sc165,9,02182,1
sc020,NA,02182,2
sc048,1,02182,2
sc047,5,02182,1
sc055,NA,02182,2
sc184,NA,02182,2
sc146,NA,02182,2
sc122,3,02182,2
sc142,NA,02182,2
sc050,9,02182,1
sc103,8,02182,2
sc142,NA,02186,2
sc116,NA,02186,2
sc143,8,02186,2
sc001,3,02186,2
sc080,6,02186,2
sc053,5,02186,1
sc164,5,02186,2
sc194,NA,02186,2
sc188,6,02186,1
sc162,2,02186,1
sc049,7,02186,1
sc164,4,02186,1
sc103,9,02186,1
sc115,9,02186,1
sc034,6,02186,1
sc176,5,02186,1
sc001,5,02186,1
sc151,NA,02186,2
sc146,NA,02186,2
sc170,3,02186,1
sc085,8,02186,1
sc082,5,02186,1
sc082,NA,02186,2
sc079,3,02186,1
sc047,NA,02186,2
sc120,NA,02186,2
sc088,5,02186,1
sc025,6,02186,2
sc184,5,02186,1
sc074,3,02186,1
sc161,8,02186,1
sc108,3,02186,1
sc143,8,02186,1
sc075,5,02186,2
sc198,2,02186,2
sc075,6,02186,1
sc025,6,02186,1
sc065,4,02186,2
sc165,8,02186,2
sc198,2,02186,1
sc188,5,02186,2
sc020,NA,02186,2
sc013,6,02186,2
sc115,NA,02186,2
sc165,9,02186,1
sc151,7,02186,1
sc020,5,02186,1
sc194,5,02186,1
sc146,5,02186,1
sc015,NA,02186,2
sc189,9,02186,1
sc055,NA,02186,2
sc176,NA,02186,2
sc103,8,02186,2
sc142,2,02186,1
sc055,2,02186,1
sc170,2,02186,2
sc002,8,02186,1
sc122,3,02186,1
sc053,6,02186,2
sc108,4,02186,2
sc048,2,02186,1
sc032,6,02186,1
sc015,6,02186,1
sc149,7,02186,2
sc004,NA,02186,2
sc046,4,02186,1
sc021,8,02186,1
sc116,5,02186,1
sc034,NA,02186,2
sc049,NA,02186,2
sc122,3,02186,2
sc162,NA,02186,2
sc013,6,02186,1
sc149,7,02186,1
sc048,3,02186,2
sc161,NA,02186,2
sc004,8,02186,1
sc008,9,02186,1
sc085,NA,02186,2
sc050,7,02186,2
sc032,NA,02186,2
sc189,7,02186,2
sc008,NA,02186,2
sc002,NA,02186,2
sc089,4,02186,1
sc047,9,02186,1
sc184,NA,02186,2
sc088,2,02186,2
sc051,5,02186,1
sc120,4,02186,1
sc050,7,02186,1
sc065,5,02186,1
sc080,6,02186,1
sc051,5,02186,2
sc046,NA,02186,2
sc021,NA,02186,2
sc089,6,02186,2
sc074,NA,02186,2
sc079,3,02186,2
sc034,5,02210,1
sc103,8,02210,1
sc047,8,02210,1
sc053,9,02210,1
sc151,9,02210,1
sc165,7,02210,2
sc004,NA,02210,2
sc162,2,02210,1
sc198,4,02210,2
sc001,4,02210,2
sc142,4,02210,1
sc198,3,02210,1
sc189,9,02210,1
sc088,3,02210,1
sc108,2,02210,2
sc075,7,02210,2
sc122,6,02210,1
sc194,NA,02210,2
sc049,8,02210,1
sc025,7,02210,1
sc188,8,02210,1
sc025,7,02210,2
sc151,NA,02210,2
sc001,3,02210,1
sc002,NA,02210,2
sc103,9,02210,2
sc002,9,02210,1
sc116,2,02210,1
sc065,4,02210,1
sc162,NA,02210,2
sc143,7,02210,1
sc149,5,02210,2
sc184,NA,02210,2
sc079,5,02210,1
sc008,NA,02210,2
sc146,6,02210,1
sc013,9,02210,2
sc165,8,02210,1
sc161,NA,02210,2
sc055,3,02210,1
sc008,9,02210,1
sc108,4,02210,1
sc164,6,02210,1
sc049,NA,02210,2
sc021,NA,02210,2
sc015,NA,02210,2
sc170,1,02210,1
sc047,NA,02210,2
sc013,9,02210,1
sc184,4,02210,1
sc170,2,02210,2
sc149,5,02210,1
sc194,9,02210,1
sc089,6,02210,2
sc080,8,02210,2
sc032,NA,02210,2
sc161,7,02210,1
sc032,6,02210,1
sc065,4,02210,2
sc176,NA,02210,2
sc115,NA,02210,2
sc115,9,02210,1
sc188,8,02210,2
sc116,NA,02210,2
sc089,3,02210,1
sc048,5,02210,1
sc004,9,02210,1
sc021,6,02210,1
sc053,9,02210,2
sc088,5,02210,2
sc082,6,02210,1
sc142,NA,02210,2
sc074,2,02210,1
sc051,4,02210,2
sc020,4,02210,1
sc015,7,02210,1
sc164,5,02210,2
sc020,NA,02210,2
sc082,NA,02210,2
sc055,NA,02210,2
sc074,NA,02210,2
sc122,8,02210,2
sc189,9,02210,2
sc176,5,02210,1
sc046,NA,02210,2
sc034,NA,02210,2
sc120,2,02210,1
sc085,NA,02210,2
sc146,NA,02210,2
sc120,NA,02210,2
sc051,5,02210,1
sc046,6,02210,1
sc143,7,02210,2
sc075,6,02210,1
sc048,5,02210,2
sc050,7,02210,2
sc079,5,02210,2
sc085,6,02210,1
sc050,2,02210,1
sc080,7,02210,1
sc021,4,02211,1
sc047,9,02211,1
sc004,NA,02211,2
sc079,1,02211,1
sc025,5,02211,1
sc184,NA,02211,2
sc165,7,02211,2
sc049,7,02211,1
sc015,NA,02211,2
sc115,NA,02211,2
sc082,1,02211,1
sc189,9,02211,1
sc151,6,02211,1
sc085,7,02211,1
sc002,6,02211,1
sc176,6,02211,1
sc008,7,02211,1
sc149,6,02211,2
sc008,NA,02211,2
sc020,8,02211,1
sc021,NA,02211,2
sc142,1,02211,1
sc122,1,02211,2
sc108,3,02211,1
sc053,9,02211,1
sc162,1,02211,1
sc088,2,02211,1
sc047,NA,02211,2
sc046,1,02211,1
sc001,1,02211,2
sc165,7,02211,1
sc120,NA,02211,2
sc149,7,02211,1
sc170,1,02211,2
sc194,9,02211,1
sc089,1,02211,2
sc115,9,02211,1
sc020,NA,02211,2
sc065,6,02211,2
sc051,1,02211,2
sc074,2,02211,1
sc034,NA,02211,2
sc198,7,02211,1
sc055,6,02211,1
sc004,9,02211,1
sc089,1,02211,1
sc116,NA,02211,2
sc176,NA,02211,2
sc188,5,02211,1
sc046,NA,02211,2
sc065,8,02211,1
sc075,7,02211,2
sc164,8,02211,1
sc055,NA,02211,2
sc170,1,02211,1
sc048,1,02211,2
sc002,NA,02211,2
sc013,7,02211,2
sc034,8,02211,1
sc075,8,02211,1
sc032,4,02211,1
sc049,NA,02211,2
sc161,9,02211,1
sc001,2,02211,1
sc108,1,02211,2
sc080,6,02211,2
sc146,NA,02211,2
sc189,9,02211,2
sc143,6,02211,1
sc032,NA,02211,2
sc013,7,02211,1
sc103,7,02211,1
sc164,7,02211,2
sc184,7,02211,1
sc051,1,02211,1
sc122,1,02211,1
sc198,8,02211,2
sc053,5,02211,2
sc082,NA,02211,2
sc015,9,02211,1
sc050,5,02211,1
sc079,1,02211,2
sc142,NA,02211,2
sc151,NA,02211,2
sc088,1,02211,2
sc116,7,02211,1
sc146,7,02211,1
sc120,1,02211,1
sc194,NA,02211,2
sc048,1,02211,1
sc085,NA,02211,2
sc143,8,02211,2
sc103,6,02211,2
sc025,5,02211,2
sc074,NA,02211,2
sc162,NA,02211,2
sc161,NA,02211,2
sc188,6,02211,2
sc080,7,02211,1
sc050,6,02211,2
sc165,9,02228,2
sc088,1,02228,1
sc021,4,02228,1
sc115,NA,02228,2
sc108,1,02228,1
sc004,NA,02228,2
sc142,1,02228,1
sc164,1,02228,1
sc034,NA,02228,2
sc108,1,02228,2
sc161,NA,02228,2
sc122,7,02228,2
sc075,7,02228,2
sc079,1,02228,1
sc082,2,02228,1
sc002,NA,02228,2
sc065,6,02228,1
sc194,NA,02228,2
sc049,5,02228,1
sc008,7,02228,1
sc176,7,02228,1
sc046,5,02228,1
sc053,6,02228,2
sc074,NA,02228,2
sc013,5,02228,2
sc149,1,02228,1
sc053,6,02228,1
sc085,NA,02228,2
sc080,7,02228,2
sc103,9,02228,2
sc089,1,02228,2
sc162,NA,02228,2
sc165,9,02228,1
sc015,NA,02228,2
sc001,1,02228,1
sc170,1,02228,1
sc055,NA,02228,2
sc001,1,02228,2
sc115,7,02228,1
sc164,1,02228,2
sc162,1,02228,1
sc020,1,02228,1
sc025,1,02228,2
