Sub,mm2_r,mm2_z
02000-A,0.895888649594237,1.45099097430966
02009-A,0.880458544151209,1.37780385523331
02036-A,0.921129257275916,1.59642905126254
02063-A,0.893099773667974,1.43703746059975
02068-A,0.682746360297381,0.834240448373398
02070-A,0.886331890437175,1.40455327045855
02089-A,0.810017929135997,1.12708116298827
02111-A,0.724102264546638,0.916215747155157
02123-A,0.899974216214531,1.47208380202037
02124-A,0.725387309703215,0.918922562803664
02131-A,0.781576139194118,1.04940811613381
02132-A,0.711706789556389,0.890634110100577
02135-A,0.859907711493349,1.2929903694753
02138-A,0.906289995959534,1.50635463568507
02152-A,0.869387268559647,1.33056464798142
02160-A,0.877721796353409,1.36575785205767
02182-A,0.881067968001715,1.3805213961805
02186-A,0.782614309386893,1.05208156347332
02210-A,0.822910686577378,1.165767790005
02211-A,0.657668547976348,0.7886939896321
02228-A,0.907807350471204,1.51491473664314
02243-A,0.870554553063714,1.33536534256019
02247-A,0.821204518290535,1.16050539603008
02255-A,0.87120555940558,1.33806026832564
02270-A,0.912672817477077,1.54329757010595
02277-A,0.868316118160214,1.326194308386
02294-A,0.903393605401513,1.49037437218351
02295-A,0.805918999621127,1.11527464130698
02296-A,0.846952796651697,1.24527301533957
02303-A,0.859307483374747,1.29069130032478
02308-A,0.882160867223669,1.38542769021822
02312-A,0.869994357218563,1.33305641839464
02315-A,0.899241492457526,1.46824161579025
02322-A,0.866602099716455,1.31926930233253
02330-A,0.832863506741776,1.1974119885859
02337-A,0.78875218545219306,1.06812081589909
02340-A,0.861393423770128,1.29872055281047
02342-A,0.857760193718922,1.28480621715275
02349-A,0.824934813263803,1.17207057320973
02351-A,0.900137629823751,1.47294432974909
02362-A,0.864627276134208,1.31139228426769
02363-A,0.910444678550939,1.53011737943193
02380-A,0.79618818508369,1.08811246564273
02385-A,0.886881156375548,1.40712079182609
02387-A,0.896745032649429,1.45534660736164
02394-A,0.919551218453446,1.58611298473127
02397-A,0.856948542071246,1.28174271976756
02398-A,0.893978413423701,1.44139607800422
02410-A,0.836949167752269,1.21089970351174
02425-A,0.894681815558841,1.44491005004119
02433-A,0.921065913346302,1.59601115806306
02438-A,0.945808461784403,1.79045402825055
02467-A,0.829233597817967,1.1856779028197
02468-A,0.902708669406462,1.48666193997119
02471-A,0.856825579481553,1.28128001003468
02477-A,0.843991168162284,1.23488749730694
02479-A,0.833178954579281,1.19844260943052
02494-A,0.885237427299617,1.39947181956114
02506-A,0.817870032080507,1.15035012050376
02509-A,0.71441630682758706,0.896146411848007
02510-A,0.856207574274132,1.27895998753104
02519-A,0.933919891486707,1.68821824131945
02538-A,0.852681546740064,1.26589638048595
02550-A,0.901490670047294,1.48012107835205
02556-A,0.894884109751735,1.44592475084117
02564-A,0.87592616400104,1.35799046529231
02571-A,0.894312273121926,1.44306118087183
02581-A,0.925985795827014,1.62946809715141
02587-A,0.831077253276206,1.19160912259975
02588-A,0.902529167294614,1.48569311957212
02604-A,0.894272371267878,1.44286191195996
02615-A,0.885367737653685,1.4000744405681
02618-A,0.84735645866325,1.2467027734434
02626-A,0.849184304552803,1.25322068650478
02627-A,0.821245859755481,1.16063237034778
02640-A,0.794631041558525,1.08387328659838
02642-A,0.860764499001644,1.29628797596898
02650-A,0.837126267657928,1.21149128312282
02651-A,0.899462930076733,1.46939997118444
02655-A,0.854118774928241,1.27118602225532
02660-A,0.77066923011544,1.02197373942208
02662-A,0.875264283937854,1.3551538261666
02665-A,0.880503217071152,1.37800261937516
02666-A,0.890525751518126,1.42446044842956
02667-A,0.786672943234501,1.06264200627694
02678-A,0.917762881525559,1.57465392836427
02679-A,0.9052065972173,1.50032295786187
02687-A,0.825107820136585,1.17261233740897
02694-A,0.714398948964046,0.896110960269605
02700-A,0.897873759880486,1.46113988425864
02704-A,0.76268446199404,1.00260127443834
02715-A,0.909462385780053,1.52440580845463
02719-A,0.768908511788792,1.01765214518631
02720-A,0.822230238535074,1.16366359877364
02724-A,0.772169357728432,1.02567857252372
02732-A,0.874782972765835,1.35309986707765
02736-A,0.774777355043395,1.03217040709198
02746-A,0.694691854895983,0.856967314181824
02747-A,0.910408225249943,1.52990435629921
02748-A,0.883593575800082,1.39192449163578
02752-A,0.918884367828848,1.58181177168512
02761-A,0.908761022079452,1.5203637178812
02766-A,0.896273575070393,1.45294452967945
02775-A,0.891809278409512,1.43069666498523
02781-A,0.867727334250103,1.32380609988651
02782-A,0.759799683354953,0.995741018689105
02783-A,0.830422969004563,1.18949753299883
02785-A,0.941950833505346,1.75507899072019
02794-A,0.719642403017926,0.906902861280733
02800-A,0.866264021363213,1.31791315714408
02806-A,0.887065399430773,1.40798465375502
02807-A,0.917314649230101,1.57181920825521
02814-A,0.837611298065323,1.2131144718443
02826-A,0.839422707825327,1.21921582889689
02827-A,0.83352018418939,1.19955946014929
02828-A,0.551139019344798,0.620015785677019
02829-A,0.870538112302918,1.33529744735846
02834-A,0.864567999378745,1.3111574978011
02835-A,0.76648378192732,1.01174737736939
02840-A,0.789861523334124,1.07106340424066
02847-A,0.844414633586484,1.2363613366142
02855-A,0.790562716340549,1.0729304417828
02857-A,0.84806377833061,1.24921646258906
02861-A,0.829050174743697,1.18509099350251
02868-A,0.878015342434427,1.36703777506469
02872-A,0.87873929470179,1.37020671295767
02878-A,0.781667735301326,1.04964354107026
02884-A,0.624806036881636,0.732850299243917
02886-A,0.875487081397161,1.35610710350682
02890-A,0.797835089043131,1.09262736825285
02899-A,0.905061178794363,1.49951835252763
02910-A,0.919034880393769,1.58277961619915
02912-A,0.657635030676499,0.788634927699201
02919-A,0.798683136905511,1.09496499271743
02921-A,0.817137922255584,1.14814288846815
02924-A,0.861498375752931,1.29912748389533
02926-A,0.904826137044258,1.49822033071732
02933-A,0.892558266961355,1.43436804540741
02937-A,0.881949741902146,1.38447658264724
02938-A,0.922154331276261,1.60323681148996
02940-A,0.775668906282993,1.03440471101707
02941-A,0.912909612000114,1.54471709856136
02942-A,0.837064083170333,1.21128349703719
02944-A,0.943518600920309,1.76917197848179
02945-A,0.889133963029169,1.41777559205123
02947-A,0.920915246897065,1.59501847052132
02948-A,0.92077626508983,1.59410437545671
02954-A,0.857124830866474,1.28240673749188
02959-A,0.758750902404959,0.993264560924782
02960-A,0.875270532066777,1.35518053819264
02971-A,0.789489237148495,1.07007436699527
02975-A,0.921896545497259,1.60151673697029
02976-A,0.875441845572124,1.35591342546545
02981-A,0.666686748448036,0.804755104294632
02982-A,0.78249459798105,1.05177271730457
02987-A,0.84496844555515,1.23829439019222
02988-A,0.816829205384368,1.147214522173
03004-A,0.806972290154979,1.11828710141286
03013-A,0.870264790645478,1.33416988848294
03026-A,0.788242782749583,1.06677415713629
03031-A,0.731125589858363,0.931141356057895
03035-A,0.818183791800904,1.15129851672392
03040-A,0.36770518214633,0.385766897753586
03043-A,0.902809680127384,1.48720786756645
03046-A,0.88814647458265,1.41308035948967
03051-A,0.786888319339991,1.06320733319307
03057-A,0.807106240572456,1.11867125735377
03061-A,0.844345621573568,1.23612089523398
03069-A,0.769642826173592,1.01945098901391
03074-A,0.903305317924211,1.48989444392154
03076-A,0.845761957536423,1.24107515852458
03079-A,0.751718338770873,0.976894330278559
03081-A,0.782963545530301,1.05298341984733
03087-A,0.920365634314509,1.59141257601559
03089-A,0.822024320523638,1.16302825859284
03102-A,0.814294576868974,1.13964516830721
03103-A,0.604439085446799,0.700112350281848
03105-A,0.651460750153462,0.777832314705872
03106-A,0.859902057930562,1.29296867203551
03109-A,0.88379269394357,1.39283334836937
03110-A,0.70371028041128,0.874612955838814
03113-A,0.876823990018272,1.36186097612945
03120-A,0.884871587636409,1.39778341982334
03126-A,0.922070876893819,1.60267936501027
03128-A,0.938999741235278,1.72952470779052
03130-A,0.791928252796371,1.07658229826431
03132-A,0.672412783045482,0.815134156027241
03134-A,0.818634627281407,1.15266383168461
03142-A,0.872482143516118,1.34338188676334
03156-A,0.877686857348784,1.36560570196118
03158-A,0.85330668948458,1.26819131897256
03178-A,0.913100803129684,1.54586593578233
03179-A,0.86598507671999,1.31679661119676
03181-A,0.883226235684472,1.39025162163515
03184-A,0.795508823677116,1.08625945049806
03187-A,0.867898565416736,1.32449962242423
03192-A,0.783550598924414,1.05450228406155
03193-A,0.856270446508413,1.27919559223188
03197-A,0.809501554841037,1.12558133481538
03201-A,0.954236456978614,1.87713353340012
03203-A,0.791038788508915,1.07420120774809
03204-A,0.853285012335721,1.26811159021241
03206-A,0.793189337149497,1.0799736817582
03211-A,0.791613026848895,1.07573741316152
03217-A,0.918696177923936,1.58060406644712
03219-A,0.499598539416831,0.548771006729836
03225-A,0.752972615213956,0.979784531534263
03229-A,0.824746063123804,1.17148006141778
03235-A,0.896328527765907,1.45322398177514
03236-A,0.940179500288068,1.73959368346945
03239-A,0.954653862065161,1.88182169623077
03240-A,0.759919927071909,0.996025543058749
03243-A,0.829804693459447,1.18750893781892
03248-A,0.906115200915578,1.50537701727847
03251-A,0.831239533062508,1.19213400144496
03252-A,0.935274956097185,1.69892824380421
03256-A,0.796388559681835,1.08866004972924
03263-A,0.94004544371334,1.73843989817322
03265-A,0.829896497241844,1.18780379690766
03266-A,0.916685853170957,1.56786724539472
03267-A,0.795197004322021,1.08541076310964
03268-A,0.893073649255786,1.43690838494573
03277-A,0.81454858554247,1.14039953574731
03282-A,0.79334297267473,1.08038809663098
03285-A,0.849311548057804,1.25367711968961
03291-A,0.771291003587744,1.02350675141284
03292-A,0.904013375258664,1.49375519199866
03306-A,0.634366227928693,0.748689085158873
03307-A,0.875664609201779,1.35686782751311
03312-A,0.887527502286722,1.41015716238887
03315-A,0.909461921495754,1.52440312284563
03316-A,0.892787490541982,1.43549647484923
03320-A,0.849623189644382,1.25479650144537
03324-A,0.744345350458739,0.960153549210388
03334-A,0.896017601718253,1.451644664426
03335-A,0.834327409847401,1.20220983345896
03344-A,0.897506900816706,1.45925033739311
03345-A,0.802015796162715,1.10423697756172
03346-A,0.929332100729509,1.65346886592441
03355-A,0.731085070543847,0.931054308537746
03357-A,0.787474815744705,1.06474934494512
03367-A,0.948543234962233,1.8170476860628
03370-A,0.515614442708191,0.570347506448224
03378-A,0.874223386175649,1.3507211156127
03383-A,0.934224368577955,1.69060612769267
03384-A,0.938248647143466,1.72321210062227
03389-A,0.896580272525702,1.45450597753595
03391-A,0.928632912826997,1.64836494824134
03394-A,0.8650992453339,1.31326509392855
03396-A,0.901625839598569,1.48084316613628
03399-A,0.892268113854918,1.43294292198416
03400-A,0.869554422363304,1.33124964723364
03402-A,0.826608895431013,1.17733335060896
03403-A,0.830538529304252,1.18986994570031
03407-A,0.844886221127556,1.23800699046745
03416-A,0.87892673947227,1.37103009413068
03419-A,0.931904574580318,1.67267579253415
03423-A,0.78142802243276,1.04902760218394
03424-A,0.866398364158032,1.31845166944201
03429-A,0.835967334101452,1.20763059442008
03430-A,0.851971029904731,1.263298886994
03431-A,0.853064694145166,1.26730187259288
03434-A,0.8826879206587,1.38780902559936
03436-A,0.835429731919535,1.20584813941112
03437-A,0.892772988963718,1.43542501859505
03444-A,0.922365279106128,1.60464843085854
03449-A,0.89646330852277,1.45390997854493
03458-A,0.957373402455098,1.91344016936881
03462-A,0.813232757559646,1.13650171815692
03470-A,0.746730873934094,0.965524292554336
03474-A,0.812206698202253,1.13347932624667
03476-A,0.927673325596498,1.64143801109312
03477-A,0.818697850353495,1.15285554131263
03485-A,0.945439723059017,1.78696860988704
03488-A,0.906921997045149,1.50990390910897
03490-A,0.923260556560274,1.61068069949672
03491-A,0.815006000239719,1.14176033089328
03493-A,0.761616876446499,1.0000541019407
03495-A,0.865277030526998,1.31397213541022
03496-A,0.92259147411031,1.60616617645834
03498-A,0.887877104385463,1.41180634978853
03519-A,0.550332467965238,0.618858095185168
03558-A,0.809022625808266,1.1241935156866
03619-A,0.901446537427139,1.47988552140165
03685-A,0.726359538183619,0.920977547777595
03710-A,0.892969435206046,1.43639377945412
03739-A,0.856528445299221,1.28016340251715
03742-A,0.918262232845395,1.57782940339774
03769-A,0.903592435514496,1.49145673357781
03775-A,0.901575076460867,1.48057187467976
03888-A,0.904815160040646,1.49815978450548
03979-A,0.790041657461583,1.07154251435692
03981-A,0.839561557778725,1.21968610347722
04007-A,0.9256765857348,1.62730331228455
04008-A,0.663971653258014,0.799883532113097
04012-A,0.880219094184557,1.37673964967983
04013-A,0.828889508518161,1.18457736942043
04014-A,0.697367081232832,0.862156485930084
04017-A,0.874779486506319,1.35308501662535
04022-A,0.935461519051675,1.70041971920401
04023-A,0.947443597482283,1.80619294462118
04024-A,0.901398028318534,1.47962672039164
04025-A,0.646116924156934,0.768603924850206
04027-A,0.92686686326853,1.63568450248391
04028-A,0.907877026108557,1.51531102048783
04029-A,0.87453166661202,1.35203036313339
04032-A,0.850624834494338,1.25840878937534
04050-A,0.826349773984758,1.17651575704181
04051-A,0.913027145385915,1.5454230526291
04052-A,0.908845443286982,1.52084868353667
04061-A,0.934736292474021,1.69464510602557
04065-A,0.863476659266458,1.30685179961814
04071-A,0.924048047455324,1.61604283330086
04073-A,0.87860447908215,1.36961524955948
04080-A,0.915001197639766,1.55741818025123
04082-A,0.906194507293872,1.50582035853591
04085-A,0.812843517486757,1.13535341192395
04093-A,0.829749707565467,1.18733240097696
04098-A,0.912445548524421,1.54193859577197
04100-A,0.894971661653397,1.4463644801864
04118-A,0.777109131837467,1.03803048427928
04119-A,0.86529200234246,1.31403171696972
04125-A,0.653732354731485,0.78178901412619894
04130-A,0.85509223384969,1.27479612552321
04133-A,0.932320354171664,1.67584566678197
04148-A,0.886291015199779,1.40436266726449
04149-A,0.899592677462659,1.47007981182602
04152-A,0.808883243899998,1.12379020587686
04153-A,0.751392122935903,0.976144692612837
04154-A,0.925423178091938,1.62553564734379
04156-A,0.910715039225567,1.53169987787537
04159-A,0.714694007687333,0.896713830479579
04172-A,0.88647259837713,1.40520989120697
04174-A,0.71166218018362,0.890543717185996
04188-A,0.903175224574819,1.48918801756094
04213-A,0.816379707363932,1.14586531442202
04214-A,0.910546753469479,1.53071431739062
04218-A,0.872893679593677,1.34510801564247
04219-A,0.896971804663331,1.45650570740176
04222-A,0.861104299844855,1.29760100362538
04224-A,0.632609408680766,0.745754657186307
04225-A,0.833470960155473,1.19939822060887
04227-A,0.773066732182058,1.02790497173915
04235-A,0.804988514739855,1.11262552606123
04238-A,0.930679916902959,1.66344642240921
04242-A,0.447825996918338,0.481977589136026
04243-A,0.832608139695127,1.1965789557413
04247-A,0.859149491556759,1.2900876476952
04251-A,0.871840011567854,1.34069889821011
04257-A,0.663986793120835,0.799910609572255
04260-A,0.893590868848463,1.43946942187866
04261-A,0.931909022728252,1.67270960596973
04262-A,0.787211125028157,1.06405558814952
04263-A,0.92816849451056,1.64500134492047
04264-A,0.790305731352771,1.07224553877744
04265-A,0.780006356294937,1.04538678027335
04280-A,0.753352488499322,0.980662351783599
04284-A,0.814603729164651,1.14056342652487
04285-A,0.853009031908849,1.26709747857396
04287-A,0.821336057730786,1.160909492307
04288-A,0.616616681001252,0.719527727120449
04291-A,0.8484162146477,1.25047297025496
04297-A,0.714751392528794,0.896831140760517
04299-A,0.840888886334534,1.22420051905668
04301-A,0.851562233772292,1.26180961232541
04310-A,0.942020426871701,1.75569670309837
04324-A,0.931020238685146,1.66599530800684
04329-A,0.88934129727296,1.41876640649804
04330-A,0.927313593825927,1.63886400507548
04331-A,0.860947341025569,1.29699412862363
04334-A,0.849315493786162,1.25369127900818
04335-A,0.856891113608266,1.28152657009063
04339-A,0.664968306343859,0.80166811586283
04341-A,0.769664205195415,1.01950343569366
04345-A,0.806291599726908,1.11633862283689
04348-A,0.902968825768565,1.48806908741879
04351-A,0.92989739080056,1.65763105032236
04358-A,0.876874158522903,1.3620780282987
04374-A,0.839158051992068,1.21832048601097
04387-A,0.763907973051496,1.00553269600997
04392-A,0.931259537038831,1.66779483627356
04393-A,0.928703576619971,1.64887858552249
04399-A,0.904425900331041,1.49601700904988
04403-A,0.891192826228975,1.42769288316165
04405-A,0.912456862821222,1.54200617092451
04407-A,0.817109884487601,1.1480585157669
04409-A,0.822180637829828,1.16351049988343
04410-A,0.945725753550826,1.78967024639898
04413-A,0.94405316055872,1.77406419321785
04417-A,0.935717677475572,1.70247437893319
04425-A,0.897425030256523,1.45882952769229
04436-A,0.807804070849755,1.12067642557743
04438-A,0.755712287180607,0.986141616830917
04441-A,0.882532533859835,1.38710591522814
04442-A,0.868580765233219,1.32727099699074
04443-A,0.851890891067287,1.26300663734634
04445-A,0.95171214703242,1.84964112638223
04446-A,0.90782662093769,1.51502430991081
04454-A,0.80615878534071606,1.1159591541666
04456-A,0.740665225475472,0.951951419924839
04457-A,0.86170105842611,1.29991415539007
04459-A,0.888919224882721,1.4167512326908
04461-A,0.846011983078806,1.24195405961548
04462-A,0.890144089532014,1.42261937035735
04463-A,0.81235777648999,1.1339234161222
04467-A,0.77082464892043,1.02235659231947
04470-A,0.891537829648301,1.4293719959279
04471-A,0.860048417415961,1.29353063656468
04472-A,0.673616568928431,0.817334657420416
04476-A,0.86409865643765,1.30930185680289
04477-A,0.808423595696062,1.12246204801347
04479-A,0.959535968535408,1.94002475296271
04480-A,0.914969121829785,1.55722115700015
04485-A,0.883514965807828,1.39156608497997
04487-A,0.830993784740564,1.19133932963857
04494-A,0.860330539741391,1.29461541377577
04495-A,0.824428980134374,1.170489348406
04499-A,0.907166094600349,1.51128088307949
04500-A,0.891693500588306,1.43013128683632
U0004-A,0.744175833200378,0.959773530561914
U0008-A,0.802887959415514,1.10668638953522
U0009-A,0.864615051540344,1.31134385665567
U0010-A,0.89944541816412,1.46930827722712
U0011-A,0.759259336612929,0.994463949711877
U0013-A,0.850609783811592,1.25835434671942
U0014-A,0.865908283913978,1.31648960740088
U0015-A,0.70464249140927,0.876462084577878
U0019-A,0.838701340400769,1.2167785665214
U0021-A,0.883089415871941,1.38962980449565
U0023-A,0.839143754205133,1.21827215422656
U0025-A,0.854731845941809,1.27345701715809
U0028-A,0.913558464862808,1.54862578361774
U0029-A,0.620406320354109,0.725665397625504
U0030-A,0.928696120676592,1.64882436702184
U0033-A,0.760110964265403,0.99647783430196
U0034-A,0.820066561647764,1.15702067808294
U0036-A,0.838673962761655,1.21668626254253
U0037-A,0.905799876884552,1.50361779688709
U0039-A,0.831586253502657,1.19325697353055
U0040-A,0.698196097650692,0.863772185565121
U0043-A,0.946436863118178,1.79644732184398
U0044-A,0.903672141826077,1.49189122192038
U0046-A,0.892394591318126,1.43356368631064
U0047-A,0.833056396800095,1.19804198242989
U0049-A,0.938936422179888,1.72898964249354
U0050-A,0.87666007568261906,1.36115238221817
U0051-A,0.925238706378399,1.62425247812509
U0053-A,0.889252063918722,1.4183397617188
U0054-A,0.871851217222905,1.34074561077889
U0061-A,0.886234635881989,1.4040998734226
U0063-A,0.846056607480058,1.24211106286663
U0064-A,0.87563739690343,1.35675115436793
00002-B,0.940841513233039,1.74532843442528
00003-B,0.949836826768648,1.83010990648231
00005-B,0.854218068994609,1.27155323906777
00006-B,0.747313584717263,0.96684276916805
00007-B,0.86587479215726,1.31635576449624
00010-B,0.885738202517373,1.40179117895336
00012-B,0.932892296143867,1.68023695510208
00014-B,0.94683703184863,1.80029961654969
00015-B,0.88213039355351,1.38529030947809
00016-B,0.841024099468976,1.22466232491265
00017-B,0.79937046139854,1.09686601155061
00019-B,0.845641839068779,1.2406533768938801
00028-B,0.900852232745124,1.47672313614416
00029-B,0.623266506054116,0.730328867501145
00048-B,0.87398652072393,1.34971719518895
00051-B,0.809556918150871,1.12574196535626
00058-B,0.822220226842063,1.16363269330386
00078-B,0.797600461473621,1.09198216009245
00083-B,0.922912457802294,1.6083272665356
00101-B,0.880819409322849,1.3794114527029
00113-B,0.807521996606923,1.11986512223921
00125-B,0.939966197745106,1.73775902677983
00128-B,0.900460551063694,1.47464874688307
00138-B,0.895419262023563,1.44861797709359
00150-B,0.857376815925867,1.28335719066486
00151-B,0.868998597089818,1.32897501222635
00173-B,0.630390536564794,0.742063957057653
00186-B,0.851334790021802,1.2609826505397
00194-B,0.758116139583048,0.991770222103362
00209-B,0.901138132839404,1.47824220424096
00256-B,0.923108498495672,1.60965140433252
00264-B,0.848017599421937,1.24905202359052
00286-B,0.933519089286787,1.68509106720381
00296-B,0.920019467840754,1.58915367371014
00304-B,0.791035773416113,1.07419315160359
00307-B,0.890325521953294,1.4234938195554
00310-B,0.87765455527161,1.36546507112673
00313-B,0.844869396446036,1.23794820021641
00327-B,0.718316155665833,0.904157394199492
00331-B,0.913732240195985,1.54967736066814
00352-B,0.862297370466971,1.30223482415116
00359-B,0.589251084653009,0.676518026030344
00362-B,0.783819257994721,1.05519858444637
00364-B,0.78127861934657,1.04864401275476
00379-B,0.711251635026962,0.889712366335477
00394-B,0.79004835698752,1.07156034035746
00395-B,0.905619336749961,1.50261306608112
00407-B,0.815978183923479,1.14466261480859
00443-B,0.933757890189423,1.68695206077859
00450-B,0.72023809812858,0.9081395492073
00467-B,0.9016030740903,1.48072148490525
00473-B,0.933396603222258,1.68413902711049
00500-B,0.892597009313058,1.43455860796923
00545-B,0.930555724901481,1.66251927349982
00550-B,0.850998974092808,1.25976378356179
00561-B,0.884439252623978,1.39579461695349
00575-B,0.632855379871817,0.746164848655715
00576-B,0.863244494796591,1.30593995060629
00579-B,0.855138731703978,1.27496912308713
00585-B,0.83310229962472,1.19819200205528
00613-B,0.879670422524543,1.37430863811288
00617-B,0.878083986688515,1.36733749396387
00619-B,0.898396011399961,1.46384090591933
00621-B,0.912818854418322,1.5441725929632
00630-B,0.90457988933968,1.49686368645222
00679-B,0.737510406652446,0.944998565002859
00681-B,0.856118318220184,1.27862567641453
00684-B,0.733329319876144,0.935892405545818
00698-B,0.865044632317003,1.31304807465472
00711-B,0.575457612798343,0.655644602017848
00726-B,0.863836903913659,1.30826954518048
00728-B,0.801704055924452,1.10336380597231
00729-B,0.950337693778396,1.8352557968169
00751-B,0.914033552358136,1.55150551269926
00769-B,0.881680273720431,1.38326495713223
00773-B,0.904371625142213,1.49571889671185
