Item,Value,FamId,is_repeated
sc120,5,02642,1
sc075,5,02642,2
sc013,8,02642,2
sc146,6,02642,1
sc001,6,02642,1
sc025,5,02642,2
sc020,NA,02642,2
sc046,3,02642,1
sc115,8,02642,1
sc002,NA,02642,2
sc198,3,02642,2
sc065,6,02642,1
sc120,NA,02642,2
sc164,5,02642,2
sc049,6,02642,1
sc108,4,02642,2
sc034,7,02642,1
sc002,7,02642,1
sc004,6,02642,1
sc165,6,02642,1
sc015,9,02642,1
sc020,5,02642,1
sc088,6,02642,1
sc088,5,02642,2
sc188,7,02642,1
sc050,7,02642,2
sc047,NA,02642,2
sc176,7,02642,1
sc065,5,02642,2
sc151,NA,02642,2
sc032,5,02642,1
sc008,NA,02642,2
sc122,3,02642,2
sc085,NA,02642,2
sc015,NA,02642,2
sc082,4,02642,1
sc108,6,02642,1
sc198,5,02642,1
sc103,8,02642,2
sc008,8,02642,1
sc162,2,02642,1
sc184,4,02642,1
sc188,4,02642,2
sc149,5,02642,2
sc142,5,02642,1
sc050,7,02642,1
sc151,8,02642,1
sc189,8,02642,2
sc074,NA,02642,2
sc004,NA,02642,2
sc143,8,02642,1
sc161,6,02642,1
sc162,NA,02642,2
sc165,7,02642,2
sc184,NA,02642,2
sc080,7,02642,2
sc149,5,02642,1
sc034,NA,02642,2
sc176,NA,02642,2
sc116,NA,02642,2
sc082,NA,02642,2
sc170,2,02642,2
sc055,4,02642,1
sc049,NA,02642,2
sc079,6,02642,1
sc053,8,02642,1
sc025,5,02642,1
sc013,8,02642,1
sc080,6,02642,1
sc046,NA,02642,2
sc115,NA,02642,2
sc048,3,02642,2
sc164,5,02642,1
sc001,4,02642,2
sc053,8,02642,2
sc055,NA,02642,2
sc116,2,02642,1
sc085,5,02642,1
sc161,NA,02642,2
sc189,7,02642,1
sc170,2,02642,1
sc074,5,02642,1
sc089,5,02642,2
sc048,4,02642,1
sc194,NA,02642,2
sc021,NA,02642,2
sc103,7,02642,1
sc032,NA,02642,2
sc051,4,02642,2
sc075,6,02642,1
sc122,5,02642,1
sc198,1,02650,2
sc047,NA,02650,2
sc051,1,02650,1
sc008,NA,02650,2
sc001,3,02650,1
sc122,2,02650,2
sc143,7,02650,2
sc108,1,02650,2
sc079,1,02650,2
sc020,NA,02650,2
sc161,NA,02650,2
sc142,NA,02650,2
sc021,NA,02650,2
sc025,2,02650,2
sc075,7,02650,2
sc108,3,02650,1
sc165,6,02650,1
sc013,4,02650,2
sc162,NA,02650,2
sc065,6,02650,2
sc080,2,02650,1
sc115,7,02650,1
sc194,NA,02650,2
sc089,1,02650,1
sc055,NA,02650,2
sc115,NA,02650,2
sc164,2,02650,2
sc188,5,02650,1
sc049,NA,02650,2
sc161,7,02650,1
sc082,NA,02650,2
sc074,2,02650,1
sc176,8,02650,1
sc103,5,02650,1
sc085,NA,02650,2
sc046,NA,02650,2
sc088,3,02650,1
sc162,2,02650,1
sc120,NA,02650,2
sc151,NA,02650,2
sc085,2,02650,1
sc103,6,02650,2
sc088,1,02650,2
sc116,1,02650,1
sc194,8,02650,1
sc116,NA,02650,2
sc146,5,02650,1
sc020,2,02650,1
sc188,3,02650,2
sc184,NA,02650,2
sc082,2,02650,1
sc050,6,02650,1
sc004,NA,02650,2
sc143,8,02650,1
sc146,NA,02650,2
sc065,6,02650,1
sc050,7,02650,2
sc074,NA,02650,2
sc089,1,02650,2
sc075,6,02650,1
sc047,5,02650,1
sc053,6,02650,1
sc034,NA,02650,2
sc049,5,02650,1
sc080,2,02650,2
sc015,NA,02650,2
sc184,1,02650,1
sc120,3,02650,1
sc198,3,02650,1
sc176,NA,02650,2
sc151,8,02650,1
sc122,4,02650,1
sc170,2,02650,1
sc149,1,02650,2
sc149,1,02650,1
sc001,1,02650,2
sc164,2,02650,1
sc025,2,02650,1
sc032,NA,02650,2
sc002,NA,02650,2
sc051,1,02650,2
sc015,9,02650,1
sc165,7,02650,2
sc170,1,02650,2
sc021,5,02650,1
sc048,2,02650,1
sc032,7,02650,1
sc008,7,02650,1
sc189,8,02650,2
sc046,4,02650,1
sc053,8,02650,2
sc034,9,02650,1
sc013,5,02650,1
sc079,1,02650,1
sc004,8,02650,1
sc055,1,02650,1
sc142,1,02650,1
sc048,2,02650,2
sc189,8,02650,1
sc002,7,02650,1
sc055,NA,02651,2
sc120,NA,02651,2
sc001,2,02651,1
sc002,5,02651,1
sc074,NA,02651,2
sc198,3,02651,2
sc161,NA,02651,2
sc013,7,02651,2
sc079,2,02651,2
sc049,NA,02651,2
sc047,NA,02651,2
sc115,NA,02651,2
sc103,8,02651,2
sc020,4,02651,1
sc032,7,02651,1
sc108,2,02651,2
sc025,4,02651,2
sc051,2,02651,1
sc122,6,02651,2
sc165,7,02651,1
sc015,NA,02651,2
sc146,NA,02651,2
sc008,7,02651,1
sc184,NA,02651,2
sc142,4,02651,1
sc015,8,02651,1
sc194,NA,02651,2
sc162,NA,02651,2
sc021,NA,02651,2
sc034,6,02651,1
sc001,2,02651,2
sc143,5,02651,2
sc075,5,02651,2
sc162,1,02651,1
sc088,2,02651,1
sc164,4,02651,2
sc198,3,02651,1
sc143,5,02651,1
sc074,3,02651,1
sc082,4,02651,1
sc065,4,02651,2
sc188,6,02651,2
sc085,NA,02651,2
sc085,4,02651,1
sc089,2,02651,1
sc082,NA,02651,2
sc053,8,02651,1
sc161,5,02651,1
sc120,4,02651,1
sc079,2,02651,1
sc176,NA,02651,2
sc151,9,02651,1
sc116,NA,02651,2
sc108,2,02651,1
sc088,3,02651,2
sc149,4,02651,1
sc046,NA,02651,2
sc080,6,02651,2
sc194,6,02651,1
sc021,6,02651,1
sc149,4,02651,2
sc050,6,02651,1
sc034,NA,02651,2
sc189,8,02651,1
sc025,4,02651,1
sc170,1,02651,2
sc188,6,02651,1
sc080,6,02651,1
sc004,NA,02651,2
sc103,7,02651,1
sc020,NA,02651,2
sc032,NA,02651,2
sc116,1,02651,1
sc165,7,02651,2
sc164,3,02651,1
sc189,8,02651,2
sc055,3,02651,1
sc048,3,02651,1
sc089,2,02651,2
sc050,6,02651,2
sc046,8,02651,1
sc146,3,02651,1
sc170,1,02651,1
sc002,NA,02651,2
sc048,2,02651,2
sc184,1,02651,1
sc053,7,02651,2
sc115,8,02651,1
sc013,8,02651,1
sc151,NA,02651,2
sc065,4,02651,1
sc008,NA,02651,2
sc176,8,02651,1
sc004,9,02651,1
sc142,NA,02651,2
sc051,4,02651,2
sc075,5,02651,1
sc049,6,02651,1
sc122,5,02651,1
sc047,7,02651,1
sc051,6,02655,1
sc089,5,02655,1
sc015,NA,02655,2
sc161,NA,02655,2
sc198,1,02655,2
sc079,6,02655,2
sc176,6,02655,1
sc025,7,02655,2
sc032,NA,02655,2
sc075,7,02655,2
sc002,NA,02655,2
sc049,7,02655,1
sc001,3,02655,1
sc065,7,02655,2
sc046,6,02655,1
sc008,NA,02655,2
sc085,6,02655,1
sc143,7,02655,2
sc055,5,02655,1
sc146,6,02655,1
sc047,7,02655,1
sc151,8,02655,1
sc074,NA,02655,2
sc122,6,02655,2
sc004,7,02655,1
sc074,6,02655,1
sc108,5,02655,1
sc080,8,02655,1
sc164,8,02655,2
sc115,8,02655,1
sc165,8,02655,1
sc080,8,02655,2
sc108,6,02655,2
sc189,7,02655,2
sc049,NA,02655,2
sc142,NA,02655,2
sc162,NA,02655,2
sc162,2,02655,1
sc142,6,02655,1
sc082,6,02655,1
sc088,6,02655,2
sc149,5,02655,1
sc034,7,02655,1
sc034,NA,02655,2
sc188,7,02655,1
sc149,6,02655,2
sc013,8,02655,2
sc120,5,02655,1
sc085,NA,02655,2
sc048,6,02655,1
sc020,NA,02655,2
sc176,NA,02655,2
sc050,7,02655,1
sc164,7,02655,1
sc065,6,02655,1
sc048,6,02655,2
sc021,NA,02655,2
sc120,NA,02655,2
sc053,8,02655,1
sc151,NA,02655,2
sc188,7,02655,2
sc198,2,02655,1
sc002,8,02655,1
sc194,8,02655,1
sc103,7,02655,1
sc088,6,02655,1
sc021,6,02655,1
sc184,5,02655,1
sc189,9,02655,1
sc165,7,02655,2
sc082,NA,02655,2
sc116,2,02655,1
sc103,8,02655,2
sc001,4,02655,2
sc170,1,02655,1
sc004,NA,02655,2
sc020,6,02655,1
sc194,NA,02655,2
sc161,6,02655,1
sc143,7,02655,1
sc015,8,02655,1
sc053,8,02655,2
sc050,7,02655,2
sc089,6,02655,2
sc055,NA,02655,2
sc184,NA,02655,2
sc115,NA,02655,2
sc046,NA,02655,2
sc025,6,02655,1
sc116,NA,02655,2
sc170,1,02655,2
sc122,6,02655,1
sc079,6,02655,1
sc013,8,02655,1
sc032,7,02655,1
sc146,NA,02655,2
sc075,7,02655,1
sc008,8,02655,1
sc047,NA,02655,2
sc051,6,02655,2
sc116,1,02660,1
sc194,NA,02660,2
sc025,6,02660,2
sc047,NA,02660,2
sc162,NA,02660,2
sc089,2,02660,1
sc034,NA,02660,2
sc176,8,02660,1
sc034,4,02660,1
sc079,3,02660,2
sc198,4,02660,2
sc051,4,02660,1
sc116,NA,02660,2
sc161,NA,02660,2
sc142,2,02660,1
sc082,3,02660,1
sc162,1,02660,1
sc115,8,02660,1
sc002,6,02660,1
sc143,9,02660,2
sc146,4,02660,1
sc184,3,02660,1
sc085,NA,02660,2
sc122,5,02660,2
sc085,4,02660,1
sc075,8,02660,2
sc165,9,02660,1
sc115,NA,02660,2
sc049,NA,02660,2
sc108,4,02660,2
sc108,2,02660,1
sc194,7,02660,1
sc189,8,02660,2
sc020,NA,02660,2
sc161,8,02660,1
sc074,2,02660,1
sc082,NA,02660,2
sc032,NA,02660,2
sc015,9,02660,1
sc146,NA,02660,2
sc088,4,02660,1
sc142,NA,02660,2
sc021,NA,02660,2
sc103,5,02660,2
sc055,5,02660,1
sc047,6,02660,1
sc065,5,02660,2
sc149,4,02660,1
sc013,8,02660,2
sc088,4,02660,2
sc103,6,02660,1
sc020,6,02660,1
sc032,8,02660,1
sc048,2,02660,2
sc001,1,02660,1
sc188,6,02660,1
sc120,NA,02660,2
sc046,NA,02660,2
sc080,8,02660,1
sc176,NA,02660,2
sc188,3,02660,2
sc048,1,02660,1
sc184,NA,02660,2
sc055,NA,02660,2
sc050,8,02660,1
sc049,6,02660,1
sc164,5,02660,2
sc065,4,02660,1
sc151,NA,02660,2
sc046,5,02660,1
sc120,5,02660,1
sc021,8,02660,1
sc015,NA,02660,2
sc080,8,02660,2
sc149,5,02660,2
sc089,2,02660,2
sc004,NA,02660,2
sc170,1,02660,1
sc164,5,02660,1
sc053,6,02660,1
sc198,2,02660,1
sc008,6,02660,1
sc165,8,02660,2
sc151,9,02660,1
sc025,6,02660,1
sc074,NA,02660,2
sc001,4,02660,2
sc050,7,02660,2
sc013,7,02660,1
sc079,2,02660,1
sc004,9,02660,1
sc143,9,02660,1
sc170,1,02660,2
sc053,4,02660,2
sc008,NA,02660,2
sc051,4,02660,2
sc189,6,02660,1
sc075,8,02660,1
sc002,NA,02660,2
sc122,5,02660,1
sc008,9,02662,1
sc004,9,02662,1
sc002,9,02662,1
sc161,9,02662,1
sc176,9,02662,1
sc142,2,02662,1
sc149,5,02662,1
sc021,9,02662,1
sc151,9,02662,1
sc049,9,02662,1
sc165,9,02662,1
sc198,2,02662,2
sc089,2,02662,1
sc164,6,02662,2
sc034,NA,02662,2
sc082,6,02662,1
sc074,5,02662,1
sc034,7,02662,1
sc085,NA,02662,2
sc046,NA,02662,2
sc001,7,02662,2
sc015,9,02662,1
sc020,5,02662,1
sc075,9,02662,2
sc194,9,02662,1
sc088,6,02662,2
sc049,NA,02662,2
sc146,NA,02662,2
sc085,5,02662,1
sc047,NA,02662,2
sc008,NA,02662,2
sc108,5,02662,2
sc151,NA,02662,2
sc143,9,02662,2
sc032,9,02662,1
sc184,2,02662,1
sc108,8,02662,1
sc001,7,02662,1
sc065,9,02662,1
sc170,1,02662,2
sc025,5,02662,1
sc053,9,02662,1
sc080,9,02662,2
sc021,NA,02662,2
sc116,NA,02662,2
sc013,9,02662,2
sc161,NA,02662,2
sc055,2,02662,1
sc165,9,02662,2
sc004,NA,02662,2
sc188,8,02662,1
sc103,9,02662,2
sc162,2,02662,1
sc176,NA,02662,2
sc116,1,02662,1
sc115,NA,02662,2
sc048,3,02662,1
sc184,NA,02662,2
sc032,NA,02662,2
sc189,9,02662,2
sc122,5,02662,2
sc051,7,02662,1
sc047,9,02662,1
sc089,5,02662,2
sc142,NA,02662,2
sc198,2,02662,1
sc050,9,02662,2
sc143,9,02662,1
sc103,9,02662,1
sc149,5,02662,2
sc120,NA,02662,2
sc015,NA,02662,2
sc188,5,02662,2
sc162,NA,02662,2
sc115,8,02662,1
sc013,7,02662,1
sc046,7,02662,1
sc146,8,02662,1
sc120,6,02662,1
sc048,2,02662,2
sc053,9,02662,2
sc079,2,02662,1
sc082,NA,02662,2
sc020,NA,02662,2
sc080,8,02662,1
sc088,7,02662,1
sc055,NA,02662,2
sc051,5,02662,2
sc025,5,02662,2
sc075,9,02662,1
sc122,6,02662,1
sc050,9,02662,1
sc170,1,02662,1
sc194,NA,02662,2
sc002,NA,02662,2
sc189,9,02662,1
sc164,5,02662,1
sc079,2,02662,2
sc074,NA,02662,2
sc065,9,02662,2
sc015,8,02665,1
sc079,5,02665,2
sc008,8,02665,1
sc176,8,02665,1
sc108,5,02665,1
sc188,7,02665,1
sc021,NA,02665,2
sc049,8,02665,1
sc001,4,02665,1
sc020,6,02665,1
sc085,4,02665,1
sc034,NA,02665,2
sc065,8,02665,1
sc122,5,02665,2
sc004,9,02665,1
sc143,8,02665,2
sc116,NA,02665,2
sc164,4,02665,2
sc146,NA,02665,2
sc142,NA,02665,2
sc088,4,02665,2
sc151,NA,02665,2
sc146,8,02665,1
sc053,8,02665,1
sc161,NA,02665,2
sc120,NA,02665,2
sc075,7,02665,2
sc082,5,02665,1
sc194,NA,02665,2
sc051,4,02665,1
sc004,NA,02665,2
sc184,NA,02665,2
sc103,7,02665,2
sc050,7,02665,2
sc170,4,02665,2
sc074,5,02665,1
sc170,3,02665,1
sc055,2,02665,1
sc176,NA,02665,2
sc065,8,02665,2
sc184,5,02665,1
sc013,7,02665,2
sc165,7,02665,2
sc021,7,02665,1
sc089,5,02665,2
sc082,NA,02665,2
sc115,NA,02665,2
sc032,NA,02665,2
sc025,5,02665,1
sc162,NA,02665,2
sc002,5,02665,1
sc080,8,02665,2
sc108,6,02665,2
sc080,7,02665,1
sc189,5,02665,2
sc116,4,02665,1
sc089,4,02665,1
sc165,8,02665,1
sc198,2,02665,2
sc198,2,02665,1
sc115,8,02665,1
sc143,8,02665,1
sc079,5,02665,1
sc074,NA,02665,2
sc046,7,02665,1
sc149,4,02665,1
sc046,NA,02665,2
sc088,7,02665,1
sc162,4,02665,1
sc013,7,02665,1
sc142,3,02665,1
sc085,NA,02665,2
sc055,NA,02665,2
sc025,5,02665,2
sc149,6,02665,2
sc151,8,02665,1
sc034,7,02665,1
sc120,6,02665,1
sc002,NA,02665,2
sc188,5,02665,2
sc015,NA,02665,2
sc050,7,02665,1
sc051,5,02665,2
sc047,NA,02665,2
sc020,NA,02665,2
sc075,9,02665,1
sc001,3,02665,2
sc161,8,02665,1
sc194,9,02665,1
sc053,8,02665,2
sc122,7,02665,1
sc047,8,02665,1
sc189,8,02665,1
sc049,NA,02665,2
sc048,6,02665,2
sc008,NA,02665,2
sc164,3,02665,1
sc032,7,02665,1
sc103,8,02665,1
sc048,6,02665,1
sc020,NA,02666,2
sc103,6,02666,2
sc001,2,02666,1
sc116,NA,02666,2
sc164,8,02666,2
sc082,NA,02666,2
sc108,2,02666,1
sc088,4,02666,2
sc085,NA,02666,2
sc115,NA,02666,2
sc079,2,02666,2
sc075,5,02666,2
sc146,3,02666,1
sc032,3,02666,1
sc188,7,02666,1
sc065,7,02666,1
sc050,7,02666,2
sc198,2,02666,2
sc194,NA,02666,2
sc188,7,02666,2
sc065,7,02666,2
sc046,7,02666,1
sc013,8,02666,2
sc142,5,02666,1
sc143,4,02666,2
sc085,3,02666,1
sc189,6,02666,1
sc170,1,02666,2
sc055,NA,02666,2
sc161,5,02666,1
sc079,3,02666,1
sc032,NA,02666,2
sc108,2,02666,2
sc149,2,02666,1
sc122,3,02666,2
sc004,6,02666,1
sc049,NA,02666,2
sc116,1,02666,1
sc034,3,02666,1
sc051,3,02666,1
sc025,3,02666,2
sc082,6,02666,1
sc025,2,02666,1
sc008,5,02666,1
sc053,7,02666,2
sc021,NA,02666,2
sc162,NA,02666,2
sc120,NA,02666,2
sc050,7,02666,1
sc008,NA,02666,2
sc074,NA,02666,2
sc089,2,02666,2
sc075,6,02666,1
sc049,7,02666,1
sc198,2,02666,1
sc165,5,02666,2
sc176,NA,02666,2
sc120,5,02666,1
sc162,1,02666,1
sc151,NA,02666,2
sc080,8,02666,1
sc080,8,02666,2
sc164,8,02666,1
sc189,7,02666,2
sc013,8,02666,1
sc115,7,02666,1
sc089,2,02666,1
sc074,2,02666,1
sc143,5,02666,1
sc051,2,02666,2
sc048,4,02666,1
sc149,2,02666,2
sc142,NA,02666,2
sc001,2,02666,2
sc020,3,02666,1
sc055,2,02666,1
sc088,4,02666,1
sc046,NA,02666,2
sc053,7,02666,1
sc103,5,02666,1
sc165,5,02666,1
sc122,5,02666,1
sc048,4,02666,2
sc161,NA,02666,2
sc184,2,02666,1
sc194,6,02666,1
sc015,NA,02666,2
sc047,NA,02666,2
sc015,6,02666,1
sc002,NA,02666,2
sc184,NA,02666,2
sc021,7,02666,1
sc002,7,02666,1
sc176,6,02666,1
sc151,6,02666,1
sc004,NA,02666,2
sc146,NA,02666,2
sc170,1,02666,1
sc047,4,02666,1
sc034,NA,02666,2
sc088,1,02667,2
sc188,6,02667,1
sc015,NA,02667,2
sc001,5,02667,1
sc108,4,02667,1
sc184,NA,02667,2
sc065,7,02667,1
sc164,3,02667,2
sc161,5,02667,1
sc198,1,02667,1
sc142,NA,02667,2
sc122,2,02667,2
sc176,NA,02667,2
sc082,NA,02667,2
sc074,1,02667,1
sc050,8,02667,2
sc075,6,02667,2
sc116,NA,02667,2
sc079,1,02667,2
sc103,7,02667,2
sc085,NA,02667,2
sc143,5,02667,1
sc025,5,02667,1
sc079,1,02667,1
sc034,NA,02667,2
sc151,7,02667,1
sc108,3,02667,2
sc149,2,02667,1
sc188,2,02667,2
sc008,8,02667,1
sc047,6,02667,1
sc055,NA,02667,2
sc198,1,02667,2
sc034,8,02667,1
sc002,NA,02667,2
sc165,6,02667,2
sc015,8,02667,1
sc170,1,02667,2
sc046,6,02667,1
sc194,NA,02667,2
sc049,NA,02667,2
sc048,1,02667,1
sc080,4,02667,2
sc189,9,02667,2
sc088,2,02667,1
sc143,5,02667,2
sc142,1,02667,1
sc089,2,02667,1
sc025,5,02667,2
sc146,2,02667,1
sc082,2,02667,1
sc047,NA,02667,2
sc161,NA,02667,2
sc120,NA,02667,2
sc049,2,02667,1
sc001,2,02667,2
sc013,3,02667,2
sc116,1,02667,1
sc050,8,02667,1
sc051,3,02667,1
sc165,6,02667,1
sc115,NA,02667,2
sc008,NA,02667,2
sc053,8,02667,2
sc074,NA,02667,2
sc021,7,02667,1
sc164,2,02667,1
sc184,1,02667,1
sc162,1,02667,1
sc115,9,02667,1
sc176,6,02667,1
sc048,1,02667,2
sc002,8,02667,1
sc194,8,02667,1
sc089,2,02667,2
sc146,NA,02667,2
sc013,5,02667,1
sc075,7,02667,1
sc004,NA,02667,2
sc080,4,02667,1
sc046,NA,02667,2
sc162,NA,02667,2
sc004,6,02667,1
sc122,4,02667,1
sc055,2,02667,1
sc120,5,02667,1
sc189,9,02667,1
sc065,6,02667,2
sc051,3,02667,2
sc032,NA,02667,2
sc021,NA,02667,2
sc170,1,02667,1
sc032,9,02667,1
sc149,3,02667,2
sc151,NA,02667,2
sc103,8,02667,1
sc085,2,02667,1
sc020,NA,02667,2
sc020,2,02667,1
sc053,8,02667,1
sc025,7,02678,2
sc001,6,02678,1
sc146,NA,02678,2
sc164,7,02678,2
sc143,9,02678,2
sc198,3,02678,2
sc049,NA,02678,2
sc047,NA,02678,2
sc088,5,02678,2
sc151,NA,02678,2
sc120,NA,02678,2
sc055,4,02678,1
sc170,1,02678,2
sc004,NA,02678,2
sc051,5,02678,1
sc015,8,02678,1
sc079,5,02678,2
sc103,8,02678,2
sc065,8,02678,1
sc089,5,02678,1
sc108,5,02678,1
sc082,NA,02678,2
sc085,4,02678,1
sc188,8,02678,1
sc198,6,02678,1
sc151,9,02678,1
sc122,6,02678,2
sc008,9,02678,1
sc047,7,02678,1
sc002,NA,02678,2
sc046,NA,02678,2
sc020,6,02678,1
sc194,9,02678,1
sc034,NA,02678,2
sc032,NA,02678,2
sc050,9,02678,2
sc161,NA,02678,2
sc116,1,02678,1
sc115,NA,02678,2
sc020,NA,02678,2
sc055,NA,02678,2
sc184,6,02678,1
sc116,NA,02678,2
sc074,4,02678,1
sc021,NA,02678,2
sc162,1,02678,1
sc089,7,02678,2
sc075,9,02678,1
sc053,9,02678,2
sc075,9,02678,2
sc149,4,02678,1
sc120,6,02678,1
sc115,9,02678,1
sc088,6,02678,1
sc146,5,02678,1
sc165,8,02678,1
sc082,5,02678,1
sc165,9,02678,2
sc184,NA,02678,2
sc142,NA,02678,2
sc122,7,02678,1
sc051,5,02678,2
sc108,5,02678,2
sc080,9,02678,2
sc188,7,02678,2
sc176,NA,02678,2
sc164,4,02678,1
sc189,9,02678,2
sc002,9,02678,1
sc015,NA,02678,2
sc046,8,02678,1
sc176,8,02678,1
sc013,9,02678,1
sc189,9,02678,1
sc149,6,02678,2
sc143,9,02678,1
sc085,NA,02678,2
sc004,9,02678,1
sc013,9,02678,2
sc065,9,02678,2
sc074,NA,02678,2
sc049,7,02678,1
sc001,5,02678,2
sc048,5,02678,1
sc142,1,02678,1
sc021,9,02678,1
sc050,9,02678,1
sc161,9,02678,1
sc048,3,02678,2
sc194,NA,02678,2
sc025,7,02678,1
sc053,9,02678,1
sc034,7,02678,1
sc080,7,02678,1
sc170,1,02678,1
sc008,NA,02678,2
sc079,5,02678,1
sc162,NA,02678,2
sc103,5,02678,1
sc032,6,02678,1
sc108,4,02683,1
sc050,9,02683,2
sc088,5,02683,2
sc170,2,02683,2
sc176,NA,02683,2
sc047,NA,02683,2
sc004,NA,02683,2
sc188,9,02683,1
sc198,3,02683,1
sc184,NA,02683,2
sc065,8,02683,1
sc034,7,02683,1
sc001,7,02683,1
sc143,9,02683,2
sc103,9,02683,2
sc161,8,02683,1
sc049,8,02683,1
sc089,5,02683,2
sc046,NA,02683,2
sc143,8,02683,1
sc008,9,02683,1
sc079,6,02683,2
sc115,9,02683,1
sc151,7,02683,1
sc015,NA,02683,2
sc082,NA,02683,2
sc146,6,02683,1
sc164,8,02683,2
sc075,8,02683,1
sc025,7,02683,1
sc032,8,02683,1
sc115,NA,02683,2
sc108,3,02683,2
sc001,8,02683,2
sc051,7,02683,1
sc008,NA,02683,2
sc074,NA,02683,2
sc089,6,02683,1
sc020,NA,02683,2
sc165,9,02683,2
sc055,NA,02683,2
sc176,8,02683,1
sc122,7,02683,1
sc079,6,02683,1
sc116,NA,02683,2
sc085,7,02683,1
sc080,8,02683,2
sc075,9,02683,2
sc194,NA,02683,2
sc198,2,02683,2
sc142,NA,02683,2
sc162,NA,02683,2
sc074,6,02683,1
sc013,9,02683,1
sc162,2,02683,1
sc051,8,02683,2
sc065,9,02683,2
sc188,8,02683,2
sc055,7,02683,1
sc149,7,02683,1
sc025,7,02683,2
sc013,9,02683,2
sc165,9,02683,1
sc120,NA,02683,2
sc053,8,02683,1
sc021,8,02683,1
sc189,9,02683,1
sc142,6,02683,1
sc015,8,02683,1
sc048,2,02683,1
sc021,NA,02683,2
sc120,6,02683,1
sc151,NA,02683,2
sc085,NA,02683,2
sc194,8,02683,1
sc122,6,02683,2
sc184,5,02683,1
sc032,NA,02683,2
sc049,NA,02683,2
sc161,NA,02683,2
sc020,7,02683,1
sc088,6,02683,1
sc149,7,02683,2
sc053,7,02683,2
sc050,8,02683,1
sc116,4,02683,1
sc002,NA,02683,2
sc080,8,02683,1
sc103,6,02683,1
sc170,2,02683,1
sc082,6,02683,1
sc189,9,02683,2
sc034,NA,02683,2
sc048,3,02683,2
sc002,7,02683,1
sc146,NA,02683,2
sc164,8,02683,1
sc047,8,02683,1
sc004,9,02683,1
sc046,7,02683,1
sc164,5,02685,2
sc050,8,02685,2
sc088,3,02685,2
sc008,9,02685,1
sc170,1,02685,2
sc021,6,02685,1
sc046,2,02685,1
sc161,8,02685,1
sc049,7,02685,1
sc001,1,02685,1
sc065,8,02685,1
sc082,3,02685,1
sc115,8,02685,1
sc085,1,02685,1
sc162,1,02685,1
sc103,6,02685,2
sc198,7,02685,1
sc188,6,02685,1
sc176,4,02685,1
sc151,8,02685,1
sc120,2,02685,1
sc151,NA,02685,2
sc146,7,02685,1
sc074,5,02685,1
sc082,NA,02685,2
sc015,8,02685,1
sc108,2,02685,2
sc194,7,02685,1
sc142,1,02685,1
sc108,2,02685,1
sc055,2,02685,1
sc020,2,02685,1
sc002,7,02685,1
sc021,NA,02685,2
sc120,NA,02685,2
sc025,7,02685,1
sc034,5,02685,1
sc116,5,02685,1
sc004,8,02685,1
sc047,9,02685,1
sc149,7,02685,1
sc184,4,02685,1
sc188,5,02685,2
sc004,NA,02685,2
sc046,NA,02685,2
sc161,NA,02685,2
sc089,2,02685,2
sc075,8,02685,1
sc143,8,02685,1
sc116,NA,02685,2
sc146,NA,02685,2
sc034,NA,02685,2
sc001,1,02685,2
sc020,NA,02685,2
sc002,NA,02685,2
sc065,8,02685,2
sc047,NA,02685,2
sc015,NA,02685,2
sc165,8,02685,2
sc142,NA,02685,2
sc176,NA,02685,2
sc089,2,02685,1
sc079,4,02685,1
sc051,1,02685,1
sc079,5,02685,2
sc032,NA,02685,2
sc074,NA,02685,2
sc055,NA,02685,2
sc149,7,02685,2
sc080,7,02685,1
sc122,2,02685,2
sc085,NA,02685,2
sc189,9,02685,2
sc189,9,02685,1
sc049,NA,02685,2
sc165,8,02685,1
sc053,6,02685,2
sc008,NA,02685,2
sc162,NA,02685,2
sc143,8,02685,2
sc048,2,02685,1
sc080,8,02685,2
sc103,6,02685,1
sc048,2,02685,2
sc194,NA,02685,2
sc088,3,02685,1
sc050,6,02685,1
sc122,3,02685,1
sc032,4,02685,1
sc025,8,02685,2
sc075,8,02685,2
sc053,6,02685,1
sc115,NA,02685,2
sc198,7,02685,2
sc184,NA,02685,2
sc170,1,02685,1
sc013,7,02685,2
sc013,8,02685,1
sc051,1,02685,2
sc164,5,02685,1
sc001,4,02687,1
sc162,5,02687,1
sc189,7,02687,1
sc021,7,02687,1
sc085,NA,02687,2
sc047,7,02687,1
sc008,7,02687,1
sc142,NA,02687,2
sc115,NA,02687,2
sc015,NA,02687,2
sc170,1,02687,2
sc122,3,02687,2
sc161,NA,02687,2
sc116,NA,02687,2
sc120,NA,02687,2
sc198,1,02687,1
sc025,6,02687,1
sc143,8,02687,2
sc088,3,02687,2
sc108,2,02687,1
sc164,5,02687,2
sc188,3,02687,2
sc001,4,02687,2
sc050,8,02687,2
sc184,NA,02687,2
sc013,8,02687,2
sc013,9,02687,1
sc103,8,02687,2
sc165,7,02687,2
sc004,9,02687,1
sc079,5,02687,1
sc034,5,02687,1
sc188,6,02687,1
sc046,6,02687,1
sc004,NA,02687,2
sc008,NA,02687,2
sc065,5,02687,2
sc161,6,02687,1
sc151,9,02687,1
sc189,8,02687,2
sc075,4,02687,1
sc047,NA,02687,2
sc143,9,02687,1
sc034,NA,02687,2
sc020,NA,02687,2
sc074,5,02687,1
sc055,2,02687,1
sc108,2,02687,2
sc149,4,02687,1
sc080,8,02687,2
