Sub,mm2_r,mm2_z
417_1,0.611715881518965,0.711658659798899
418_1,0.582358468631357,0.66602411529012
419_1,0.394152148745037,0.416706423398138
420_1,0.458630051982254,0.495575042956993
421_1,0.613852427823324,0.715079902166641
422_1,0.322261096198672,0.334168192842254
423_1,0.106956628967342,0.10736730278349
424_1,0.607824322015069,0.705463646884902
425_1,0.229987751555782,0.234176534220263
426_1,0.599199504650159,0.691897343882465
427_1,0.807516636051018,1.11984971447123
428_1,0.360491120076916,0.377450262297936
429_1,0.314491115182475,0.325521712533802
43_1,0.231404923953484,0.235673369707277
430_1,0.534707929917204,0.596715026066091
431_1,0.513648214387956,0.567672925570717
432_1,0.183555955381173,0.185660164065939
433_1,0.624731173378814,0.732727504590322
434_1,0.655762086948972,0.785341815646623
435_1,0.446573637102268,0.480412162969189
436_1,0.455992286987204,0.492239753127963
437_1,0.427890957358041,0.457312086194756
438_1,0.8040499346909,1.10996476114153
439_1,0.506853661948788,0.558486563313045
44_1,0.60435222537292,0.699975499379256
440_1,0.635199113684342,0.750084085097934
442_1,0.311348001341678,0.322037417071347
443_1,0.52358217768903,0.581262144931097
444_1,0.698843192307897,0.865035869208398
445_1,0.426311506872412,0.455380235513675
446_1,0.780008809164464,1.04539304417433
447_1,0.518270707895552,0.573972476183307
448_1,0.440586491209462,0.472958333011885
449_1,0.809114735841151,1.1244601860279
45_1,0.496868021614708,0.545138850229954
450_1,0.560214212760353,0.633145322753761
451_1,0.543418450320812,0.608993841534622
452_1,0.359834851139422,0.376696175105168
453_1,-0.120846160294831,-0.121439640102377
454_1,-0.0499663245139797,-0.0500079694497301
455_1,0.694832339537413,0.857238884093045
456_1,0.555438635320833,0.626212383365655
457_1,0.100392507998318,0.100731836197111
458_1,0.726034056002284,0.920288897968167
459_1,0.141615021400376,0.142573266206748
46_1,0.722674322509872,0.913220327198839
460_1,0.679624847778027,0.828416541373018
461_1,0.70568343926105,0.878532614131093
462_1,0.617699125585657,0.721276098929939
463_1,0.531074303258929,0.591640300104705
464_1,0.480627331477202,0.523799736487538
465_1,0.47187708724567,0.512482374683764
466_1,0.74970212446889,0.972274563564416
467_1,0.278623352053888,0.286188937227022
468_1,0.530199488004636,0.590422614082067
469_1,0.153008064579323,0.154219170707164
47_1,0.192823197045958,0.195267739930184
470_1,0.538581468636331,0.602155319189913
471_1,0.692054095686789,0.85188718945001
472_1,0.216667005544493,0.220156275289049
473_1,0.5267892059988,0.585690654329783
474_1,0.639372643067075,0.757111869993875
475_1,0.542968858693952,0.608356069187081
476_1,0.241504088830629,0.246370745154286
477_1,-0.244557560700423,-0.249615891439659
478_1,0.5091607976322,0.561596214042957
479_1,0.46896705091107,0.508745337993049
48_1,0.0177384655645655,0.0177403264039742
481_1,0.766237425123399,1.01115042572711
482_1,0.530083863690893,0.59026179017804
483_1,0.391633990033715,0.413728588603466
484_1,0.371141889580747,0.389746758033838
485_1,0.54928241935208,0.6173531055478
486_1,0.441739479618074,0.474389949842711
487_1,-0.135292248419978,-0.13612689698325
488_1,0.36597247976015,0.383764766262895
49_1,-0.0760957619384689,-0.0762431535182064
492_1,0.0965033243717822,0.0968045845340724
493_1,0.0964783256983404,0.0967793509236211
494_1,0.514939156775521,0.569428111788063
496_1,0.819921066414815,1.15657656717122
497_1,0.698394794857844,0.864159975618896
498_1,0.595123955828647,0.685562885483658
499_1,0.159282574416008,0.160650508520659
5_1,0.58209508962065,0.665625667112731
50_1,0.348297848340581,0.363505293932117
500_1,0.192599332293557,0.195035240706149
501_1,0.409960111504414,0.43556327551238
502_1,0.442048775546532,0.474774297507045
503_1,0.560724518600122,0.633889345443691
504_1,0.335868528477683,0.34942840663424
505_1,0.526744659158521,0.585628999219876
507_1,0.565696943311594,0.641171878660764
508_1,0.200001390064068,0.202734002037906
509_1,0.70174442505634,0.870729191664917
51_1,0.424747384657791,0.453470263856928
511_1,0.527750456984797,0.58702205209609
513_1,0.221665635256613,0.225407137400732
514_1,0.320007558605392,0.331655529634009
515_1,0.228800658994123,0.232923504946456
516_1,0.474128492335021,0.515382670303612
517_1,0.227373095662672,0.231417598598059
518_1,0.514947946626864,0.569440073485056
519_1,0.390620666094079,0.412532247527784
52_1,0.533575301321374,0.595130248467044
520_1,0.419908801140176,0.447581296695258
521_1,0.370702660052548,0.38923745718321
522_1,0.418963107612037,0.446433712518058
523_1,0.719428705650813,0.9064597526433
524_1,0.663066934109578,0.798267217153544
525_1,0.114005513249025,0.114503320787267
526_1,0.778647118824847,1.04192506661506
527_1,0.743913846093204,0.959186638255622
528_1,0.730915317652664,0.930689749298659
53_1,0.267259841643876,0.273910547535569
530_1,0.22272508065362,0.226521605057921
531_1,0.610825289281573,0.7102367790398
532_1,0.553702322582083,0.623704894714724
533_1,0.265319188428742,0.271821778641441
534_1,0.608448599110529,0.706454295691177
535_1,0.706855982705737,0.880872167860542
536_1,0.155477111342997,0.156748390994129
537_1,0.71362751959453,0.894537208292565
538_1,0.102723774855688,0.10308739957863
539_1,0.0282245025229201,0.0282320008655777
54_1,-0.158908313870989,-0.160266528924775
540_1,0.514424831535358,0.568728447025155
541_1,0.769652044369783,1.01947360242844
542_1,0.681592899757669,0.832083012161323
544_1,0.215978206094369,0.219433660716339
545_1,0.319307203646343,0.330875467191958
546_1,0.607369090810496,0.704742004036774
547_1,0.558931917026596,0.631278475243841
548_1,0.388455289180506,0.409979518168696
549_1,0.626291080167123,0.735290042502947
55_1,0.71281489154024,0.892883223220797
550_1,0.534821123843993,0.596873555005413
551_1,0.202610580659628,0.205453395404926
552_1,0.492331522717589,0.539133162764296
555_1,0.294151009219019,0.303104423633146
556_1,0.362441051545259,0.379693259879285
557_1,0.460499740329656,0.497945339008762
558_1,0.707409183754541,0.881978650992092
559_1,0.687138844779245,0.842514941676736
56_1,0.63027158223197,0.741866582348366
560_1,0.548854207250686,0.61674008132143
561_1,0.267150917782731,0.273793248687237
562_1,0.607520135440032,0.704981373272818
563_1,0.440308233293089,0.472613102481415
564_1,0.516179049224434,0.571116881858863
565_1,0.659719711178684,0.792317180761857
566_1,0.631824318372262,0.74444683084699
567_1,0.459920037726077,0.497209868820449
568_1,0.720369964274619,0.908413606842818
569_1,0.295187867912264,0.30423987368325
57_1,0.359624803175533,0.376454905516379
570_1,0.380701807179265,0.400880157483826
571_1,0.68792675125828,0.844009174273504
572_1,0.7249224756022,0.917942210968145
573_1,0.318381987996201,0.32984554790829
574_1,0.420663869790549,0.448498355193404
575_1,0.630215277921676,0.741773176668569
576_1,0.0736174295145461,0.073750854165705
577_1,0.628162936659494,0.738375934474041
578_1,0.430820021184899,0.460903154471701
579_1,0.68897252894452,0.845997206171345
58_1,0.599857716504668,0.692924892246038
580_1,0.579467360319388,0.661660428971844
581_1,0.534397371530433,0.596280224680193
582_1,0.374708997023781,0.393890101517915
584_1,0.630056399888072,0.74150966623557
585_1,0.583513686404157,0.667773954261737
586_1,0.480968737070891,0.52424379324898
587_1,0.62150997291824,0.727461676077324
588_1,0.728283825292547,0.925063070233995
59_1,0.417162904062771,0.444252236804765
590_1,0.424014880005445,0.452576857169966
591_1,0.445480279282739,0.479047273753262
593_1,0.473908985326021,0.51509954732397
594_1,0.641536084992346,0.760779860075969
595_1,0.75693240537652,0.988992522000159
596_1,0.283852793557385,0.291867544748145
597_1,0.694223189281224,0.856062080132036
598_1,0.161846937122281,0.163282734343389
599_1,0.650804751651169,0.77669347982145
6_1,0.349510639315594,0.36488618704963
60_1,0.371093453425878,0.389690585302721
600_1,0.256458765563779,0.262314157640467
601_1,0.637551242665897,0.754037077513306
602_1,0.346691585735439,0.361678432488809
603_1,0.631909881045396,0.744589258699729
605_1,0.555164454500825,0.625815962178437
606_1,0.532837005100035,0.594098663413973
607_1,0.451542051885866,0.486635572332682
608_1,0.69048844205487,0.848888674886536
609_1,0.604683224280117,0.700497120343482
61_1,0.756358004992003,0.98764885720865
610_1,0.658797897919331,0.790686742348556
611_1,0.713829481331323,0.894948878065614
612_1,0.554475309635434,0.624820339574352
613_1,0.204019665769016,0.206923239815674
615_1,0.324975639117448,0.33720028613095
616_1,0.520313115045825,0.576769010666004
617_1,0.318701324257555,0.330200945985739
618_1,0.0651866340009317,0.0652792025882463
619_1,0.470685121980147,0.510950076620529
62_1,0.81620142975924,1.14533102073786
620_1,0.641534383602605,0.760776968682961
621_1,0.663049795818725,0.798236632375087
622_1,0.502959190221948,0.553259551107494
623_1,0.400908410558034,0.42473083976468
624_1,0.814152301128597,1.13922303542713
627_1,0.585453739344358,0.670720670975596
628_1,0.508283494146693,0.560412590779824
629_1,0.612882592622668,0.713525131006727
63_1,0.689858093724232,0.847684940631567
630_1,0.737485514081775,0.944943987612809
631_1,0.350432985097964,0.365937269852967
632_1,0.615565571031808,0.717833567286713
633_1,0.587946534215193,0.674521930178873
634_1,0.696012528327799,0.859524357178949
635_1,0.605374052634705,0.701586857732314
636_1,0.72556110168038,0.919289454690708
638_1,0.502274870467898,0.552343921320775
639_1,0.695633242991625,0.858789066478974
64_1,0.714239546600568,0.89578548193574
640_1,0.572188864932714,0.650771141937334
641_1,0.35892565247091,0.375652134074067
642_1,0.528121655038609,0.587536687545492
643_1,0.774967922605007,1.0326473358658
644_1,0.552096072940296,0.621391420302412
645_1,0.604247433964889,0.699810427192985
646_1,0.580039144836621,0.66252169799264
647_1,0.369540988761748,0.387891387311182
648_1,0.568945044665849,0.645961568930735
649_1,0.303840125202014,0.313744896235877
65_1,0.726843803592743,0.92200342534712
651_1,0.677349593942159,0.824200400548514
652_1,0.534298819301474,0.596142287555053
653_1,0.632046708298888,0.744817075003807
655_1,0.738051963128629,0.946187026036315
656_1,0.613440858229286,0.714419740675759
657_1,0.251882879455513,0.257422228269045
658_1,0.775333156929815,1.0335623854597
659_1,0.34360193416668,0.358170942347074
66_1,0.826284771677386,1.17631083158059
660_1,0.655499166632909,0.784880672040363
661_1,0.376647938213111,0.396147663307151
662_1,0.401511017035057,0.425449057189086
663_1,0.40862238981154,0.4339563647814
664_1,0.305010921904041,0.315035279262716
665_1,0.812119074004818,1.13322190438783
666_1,0.641643030504408,0.760961628035399
667_1,0.640039151863116,0.758240061629995
668_1,0.542567282628069,0.607786782994724
669_1,0.67046116878075,0.811580410169972
67_1,0.226854618537639,0.230870923575548
670_1,0.547736631729108,0.615142110911702
671_1,0.486680254650302,0.531700979956152
672_1,0.651742731907014,0.778322363944321
673_1,0.676579121529671,0.822778127463243
674_1,0.800903402793212,1.10112679418547
675_1,0.365394604003717,0.383097685461261
676_1,0.251014030279761,0.256494737164779
677_1,0.469149028156958,0.508978646775849
678_1,0.236180378084129,0.240724950004327
679_1,0.56976734923213,0.647178295744127
68_1,0.523635239381588,0.581335249385317
682_1,0.454892947979242,0.490852700263201
684_1,0.595758000109593,0.686545214626343
685_1,0.71083662685558,0.888872975967811
687_1,-0.058545342814601,-0.0586123698819075
688_1,0.385712571091837,0.406753417105348
689_1,0.710424770231122,0.888040949003072
69_1,0.334155971828349,0.347499344436625
690_1,0.529828607709005,0.589906847163657
691_1,0.430697435701158,0.460752640691844
692_1,0.370791004386473,0.389339879840656
693_1,0.724180354554221,0.916379933086132
694_1,0.548809221735997,0.616675704445504
695_1,0.627944398825233,0.738015042147824
696_1,0.628095323451114,0.738264260868254
697_1,0.799456390618068,1.09710408340565
698_1,0.799679207957812,1.09772183420586
7_1,0.696177256285093,0.859843936872892
70_1,0.44157424133679,0.47418466939595
700_1,0.640830699530527,0.759582025152813
701_1,0.19425935912552,0.196759791927523
702_1,0.691010004386084,0.849886182707899
703_1,0.209228450495998,0.212364338597802
704_1,0.44562765958126,0.479231158558716
705_1,0.391963361584461,0.414117689572353
706_1,0.619632463192241,0.724408270253146
707_1,0.416569553673576,0.443534088371295
708_1,0.5249989102013,0.583215938037049
709_1,0.783786643901617,1.05511401593858
71_1,0.608826698731634,0.707054873106495
710_1,0.548884955589546,0.616784086592093
711_1,0.322536196265025,0.334475203914654
712_1,0.506704090727786,0.558285303599544
713_1,0.720695274413432,0.909090162618803
714_1,0.616495750691428,0.719332633685778
715_1,0.307030640154908,0.317263686021247
716_1,0.443084857201804,0.476062740842301
717_1,0.699226786282374,0.865786028504412
719_1,0.619941509779089,0.724910079995151
72_1,0.553909385380884,0.624003557743271
720_1,0.649594749943629,0.77459729432308
721_1,0.651777714985923,0.77838318201668
722_1,0.451944160366839,0.48714077934998
723_1,0.706576275204412,0.88031337008416
724_1,0.653755172995229,0.781828863066098
725_1,0.316268853221144,0.327495803345593
726_1,0.654427756630463,0.78300437112674
727_1,0.395324730519853,0.418095439814859
729_1,0.770199975496255,1.02081916382351
73_1,0.498207740713297,0.546919312628007
731_1,0.120064513219501,0.12064648470545
732_1,0.365941535365106,0.383729036818787
733_1,0.630037807690775,0.741478835482465
734_1,0.479087371963855,0.521799104404293
735_1,0.485250851064193,0.52982963384716
736_1,0.573585026819429,0.652849382108059
737_1,0.162987922843029,0.164454634246628
738_1,0.39229150443697,0.414505457085124
739_1,0.159191887261225,0.160557462032942
74_1,0.558528591651639,0.630692093483419
740_1,0.503247632579031,0.553645743904835
741_1,0.525754549219156,0.584259668364328
742_1,0.549506847407329,0.617674559482573
743_1,0.6600756036966,0.792947597819419
744_1,0.546132360488686,0.612853113839952
745_1,0.380316859376405,0.400430038073872
746_1,0.815857805157991,1.14430249888119
747_1,0.585256720168512,0.670420957877562
748_1,0.550040045293469,0.618438727994622
749_1,0.108484294114277,0.108912902922111
75_1,0.48674135861355,0.531781051971799
750_1,0.748841592752233,0.970312528046686
751_1,0.608636013580784,0.706751931928506
752_1,0.309205540745759,0.319666724653016
753_1,0.133210901755067,0.134007347833826
754_1,0.753770244525753,0.981629054756846
755_1,0.611346028570867,0.711067868566357
756_1,0.685106541914579,0.838674858548579
757_1,0.376789226513701,0.396312319037404
758_1,0.630735724952048,0.742636988364307
759_1,0.465755785055073,0.504636608442704
76_1,0.676872072379064,0.823318584871038
760_1,0.477727043669439,0.520035024434714
761_1,0.221927642843722,0.225682700996114
762_1,0.448800658570712,0.483197418113862
764_1,0.69009171727901,0.848130842755419
765_1,0.469746308955335,0.50974476578253
766_1,-0.0203218884276107,-0.0203246866264002
768_1,0.31889846840602,0.330420393306877
769_1,0.764687053449861,1.00740616556858
77_1,0.613171202678884,0.713987500409758
770_1,0.241562853281845,0.246433150218207
771_1,0.31212448607846,0.322897482595172
772_1,0.786613528882519,1.06248614181234
773_1,0.441006353792052,0.47347944927359
774_1,0.695634227089764,0.858790973299629
79_1,0.603530340006347,0.69868171074157
8_1,0.539757393866833,0.60381319572794
80_1,0.387946323763477,0.409380241871826
81_1,0.349209750222272,0.364543468250381
82_1,0.167819099125317,0.169421712192076
83_1,0.0582046916452461,0.058270553922565
84_1,0.643785661260474,0.764612282982796
