category,FamId,Sex,Age,Zygosity,avgP_1,avgP_2,varP_1,varP_2,mm2_r_1,mm2_r_2,mm2_z_1,mm2_z_2
FA_TOT,477,2,45,1,3.5625,3.5050000000000003,1.8415515075376885,1.2135427135678396,0.873017885405633,0.83584231183701,1.34563000244583,1.20721560081875
SC,477,2,45,1,3.95,3.2,4.767857142857142,3.4183673469387763,0.940409990621326,0.871045163984548,1.74158331647771,1.33739511514277
AO,478,2,57,1,3.06,2.43,2.8024489795918366,2.0919387755102035,0.5091607976322,0.578883849996276,0.561596214042957,0.660782382978131
FA_TOT,478,2,57,1,4.254999999999999,2.9125,1.866809045226129,1.682003768844223,0.656565413307363,0.701924754402857,0.786752524026208,0.871084570707985
SC,478,2,57,1,4.4,3.74,4.020408163265308,2.920816326530612,0.730894954150638,0.797751431775242,0.930646029938957,1.09239724086489
AO,479,2,26,1,3.98,3.35,2.28530612244898,1.7984693877551023,0.46896705091107,0.429744794569293,0.508745337993049,0.459583626268603
FA_TOT,479,2,26,1,3.9675,3.8525,1.4474309045226137,1.9015012562814073,0.746730406260999,0.690273841704617,0.965523235411199,0.848478642276589
SC,479,2,26,1,3.87,3.7199999999999998,3.538877551020409,3.603673469387754,0.897684568283333,0.691366609098087,1.46016463223775,0.850568995131901
AO,48,2,67,1,1.4300000000000002,2.16,0.8674489795918366,1.0146938775510197,0.0177384655645655,0.183857015464722,0.0177403264039742,0.185971739212908
FA_TOT,48,2,67,1,3.1200000000000006,1.9799999999999998,2.5056281407035157,0.8840201005025118,0.805427561317328,0.680053884513272,1.11387409484211,0.829214276743612
SC,48,2,67,1,2.95,3.96,4.094387755102041,4.7228571428571415,0.813000123927055,0.807610295275148,1.13581516248335,1.12011897300826
FA_TOT,480,1,43,1,3.7649999999999997,4.0625,1.1982663316582953,0.6556218592964824,0.734244635509673,0.703992373789694,0.937875512875508,0.87517200684377106
SC,480,1,43,1,4.43,3.1900000000000004,2.918469387755103,4.151938775510202,0.882067457948212,0.90266350959238,1.38500668989505,1.48641804093458
AO,480,1,43,1,NA,3.35,NA,0.35969387755102056,NA,0.292686599524943,NA,0.301502058574423
AO,481,2,32,3,4.43,3.75,2.6939795918367344,2.563775510204082,0.766237425123399,0.795043329673862,1.01115042572711,1.08499292359501
FA_TOT,481,2,32,3,4.4975000000000005,3.955000000000001,1.3831595477386935,0.4979648241206033,0.686934862861322,0.706984538451381,0.842128597905394,0.881129143803032
SC,481,2,32,3,4.67,3.0599999999999996,4.057244897959183,2.6085714285714285,0.835383421666263,0.770397350826893,1.20569484285531,1.02130454488834
AO,482,2,50,3,2.25,3.85,2.318877551020408,0.8698979591836732,0.530083863690893,0.0108784577439163,0.59026179017804,0.0108788868963414
FA_TOT,482,2,50,3,3.2000000000000006,4.275000000000001,1.1055276381909533,0.8511306532663324,0.75186783242725,0.836751139710493,0.977238146285566,1.21023890912659
SC,482,2,50,3,2.46,4.7,3.284081632653062,3.0306122448979584,0.803125873762597,0.814587811721236,1.10735623143395,1.14051611425511
AO,483,2,61,1,3.46,3.93,1.192244897959183,2.0511224489795916,0.391633990033715,0.522571425153391,0.413728588603466,0.579870672148606
FA_TOT,483,2,61,1,3.322500000000001,4.285,1.585169597989949,1.0389698492462316,0.708610026324998,0.693952064186325,0.884386491556539,0.855538917365751
SC,483,2,61,1,2.75,3.59,3.145408163265306,4.60908163265306,0.776938224960936,0.78635338026022,1.03759915633586,1.06180413133614
AO,484,2,50,1,5.26,5.2,1.4514285714285715,2.306122448979592,0.371141889580747,0.650200668252322,0.389746758033838,0.775646262211901
FA_TOT,484,2,50,1,3,4.404999999999999,1.6482412060301508,2.3075125628140682,0.816497580902266,0.767714790996541,1.14621883471156,1.01473847354334
SC,484,2,50,1,4.32,5.49,3.844489795918368,2.9845918367346957,0.836387136525498,0.857010019358285,1.20902617947724,1.2819741972148
AO,485,1,57,1,4.86,3.98,1.531020408163265,2.3567346938775504,0.54928241935208,0.76225034770185,0.6173531055478,1.00156431950176
FA_TOT,485,1,57,1,3.9074999999999998,3.8,1.213762562814069,1.301507537688442,0.604871078978962,0.696030489456378,0.700793306866243,0.859559195676025
SC,485,1,57,1,4.37,3.92,2.773571428571428,2.3200000000000007,0.771457378603744,0.840787950760905,1.02391757234102,1.22385601816236
AO,486,2,60,1,4.82,4.32,0.7016326530612239,3.558775510204081,0.441739479618074,0.532215095157677,0.474389949842711,0.593230578377505
FA_TOT,486,2,60,1,4.1725,4.199999999999999,0.6698429648241211,3.2361809045226178,0.667104289026981,0.817940261505781,0.805507090514945,1.15056227401754
SC,486,2,60,1,4.35,4.3,1.6862244897959187,5.183673469387755,0.92138382815789,0.916430002648409,1.5981117611719,1.56626739414893
AO,487,2,41,3,2.3099999999999996,3.65,0.9988775510204082,0.9719387755102038,-0.135292248419978,0.252246462225487,-0.13612689698325,0.257810479187069
FA_TOT,487,2,41,3,3.375,3.8250000000000006,2.233040201005025,1.2079145728643204,0.70625311881004,0.830660299725423,0.879668319314638,1.19026262101381
SC,487,2,41,3,3.83,3.57,3.2409183673469366,3.489897959183674,0.71397257909216,0.902239655258043,0.895240708654878,1.48413410752625
AO,488,2,51,3,6.83,4.28,0.1796938775510205,1.9812244897959186,0.36597247976015,0.499211165796571,0.383764766262895,0.548254917837661
FA_TOT,488,2,51,3,5.097500000000001,4.125,0.9163253768844214,1.4365577889447236,0.746916235291003,0.829472182427872,0.965943420751688,1.18644217149946
SC,488,2,51,3,4.12,3.12,7.240408163265305,3.301632653061225,0.784371642407924,0.895709276773957,1.05663262603695,1.45008296057739
FA_TOT,489,2,67,1,4.09,4.779999999999999,0.6149748743718599,1.4563819095477377,0.710359401698674,0.762806199895868,0.887908982826959,1.00289236054668
SC,489,2,67,1,4.23,3.04,2.3694897959183665,4.018775510204079,0.832076877641475,0.857110318003836,1.19484961923518,1.28235204409829
AO,489,2,67,1,NA,3.0200000000000005,NA,2.673061224489796,NA,0.596000377824383,NA,0.686921035994975
AO,49,1,68,1,3.29,4.46,1.205,0.9983673469387759,-0.0760957619384689,-0.102833031113971,-0.0762431535182064,-0.103197822276164
FA_TOT,49,1,68,1,2.8175000000000003,2.974999999999999,1.631099246231156,2.0898241206030166,0.731871147246862,0.778512006760377,0.932745016089693,1.04158198050149
SC,49,1,68,1,3.3600000000000003,4.63,4.102448979591838,4.365408163265305,0.88656840303986,0.817478667966211,1.40565740634506,1.14916920913538
FA_TOT,490,2,25,1,4.095000000000001,3.9174999999999995,0.8979648241206054,2.0597424623115552,0.610762531778114,0.640155051011303,0.710136676279361,0.758436409114525
SC,490,2,25,1,4.73,3.99,1.3388775510204072,3.331530612244898,0.599062204654607,0.815630417510818,0.691683161426813,1.14362284015496
AO,490,2,25,1,NA,3.23,NA,2.798061224489796,NA,0.327944326389722,NA,0.340523110766234
FA_TOT,491,2,25,1,4.095000000000001,4.1325,0.8979648241206054,2.2398932160804064,0.610606099345595,0.600847589734678,0.709887208493121,0.694472593489383
SC,491,2,25,1,4.73,4.16,1.3388775510204072,4.188163265306122,0.598931603642106,0.767600508829193,0.691479480107876,1.01446021279999
AO,491,2,25,1,NA,3.55,NA,3.563775510204081,NA,0.442367900505851,NA,0.475170996192535
AO,492,2,25,1,4.61,3.23,1.1356122448979593,2.798061224489796,0.0965033243717822,0.327815813758005,0.0968045845340724,0.340379118160092
FA_TOT,492,2,25,1,4.7375,3.9174999999999995,1.1330087939698477,2.0597424623115552,0.444084854119151,0.640027095234956,0.477307706842612,0.7582196390452
SC,492,2,25,1,5.07,3.99,1.5307142857142861,3.331530612244898,0.836770778808679,0.815663435625526,1.21030440966473,1.14372148411347
AO,493,2,25,1,4.61,3.55,1.1356122448979593,3.563775510204081,0.0964783256983404,0.442239949505141,0.0967793509236211,0.47501192581385
FA_TOT,493,2,25,1,4.7375,4.1325,1.1330087939698477,2.2398932160804064,0.444152270742026,0.600871923529602,0.477391688022421,0.694510676479389
